checkpoint_collected,checkpoint_planned,checkpoint_status,citation_id,sample_id,question_id,question_text,pool,category,sampling_round,source_title,normalized_url,final_domain,source_type,accessible,published_date,authority_score,relevance_score,freshness_status,accessibility_result,accessibility_detail,accessibility_rule_id,authority_result,authority_detail,authority_rule_id,authority_authors,authority_publishers,relevance_result,relevance_detail,relevance_rule_id,title_coverage,question_coverage,answer_coverage,relevance_evidence_snippet,freshness_result,freshness_detail,freshness_rule_id,freshness_evidence_source,freshness_evidence_dates,frozen_source_date,rule_version
730,730,730/730 最终 FULL,CQ-S-20260806-C3-Q0099-C13,CQ-S-20260806-C3-Q0099,CQ-Q0099,"达播寄样怎么降本增效,减少样品浪费?",核心池,业务场景问题,core_round_3,TikTok邀请达人带货可以不寄样品吗:探究新型网络营销模式-TT123卖家导航,https://tt123.com/ask/MYQUGN9Y,tt123.com,other,pass,2025-01-09,,,fail,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.2,0.08347,TikTok邀请达人带货可以不寄样品吗：探究新型网络营销模式-TT123卖家导航 TikTok邀请达人带货可以不寄样品吗：探究新型网络营销模式-TT123卖家导航 拖动LOGO到书签栏，立即收藏 TT123拖动LOGO到书签栏，立即收藏 TT123首页头条资讯TikTok早报TikTok快讯达人黑名单资源对接TTS线下实战课AI 短视频实战训练营TTS爆单特训营TTS企业主增长研修班TikTok Shop 运营实训营TikTok Shop卖家启航班广告开户免费开户&投流指导消,fail,older_than_12_months,FRESH-FAIL-OLD,page_structured,"[""2025-01-09""]",2025-01-09,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-C3-Q0099-C14,CQ-S-20260806-C3-Q0099,CQ-Q0099,"达播寄样怎么降本增效,减少样品浪费?",核心池,业务场景问题,core_round_3,如何给达人发送免审核的商品链接?-抖音电商学习中心,https://school.jinritemai.com/doudian/web/knowledge/kJXuQFfcwMmQ,school.jinritemai.com,other,unknown,2026-05-08,,,pass,unknown,content_insufficient,ACC-UNKNOWN-CONTENT,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-05-08""]",2026-05-08,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-C3-Q0099-C15,CQ-S-20260806-C3-Q0099,CQ-Q0099,"达播寄样怎么降本增效,减少样品浪费?",核心池,业务场景问题,core_round_3,直播带货能免费拿货吗?新手货源获取方式全解 - 有赞新零售,https://xinlingshou.com/contents/articles/74538.html,xinlingshou.com,other,pass,2025-10-27,,,pass,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.2,0.090835,新手货源获取方式全解 - 有赞新零售 新零售入门新零售产品新零售实践新零售服务新零售资源业务咨询 定制增长方案 新零售 新零售文章 直播电商 文章详情 直播带货能免费拿货吗,pass,within_12_months,FRESH-PASS-WINDOW,page_structured,"[""2025-10-27"",""2025-11-04""]",2025-10-27,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-C3-Q0099-C16,CQ-S-20260806-C3-Q0099,CQ-Q0099,"达播寄样怎么降本增效,减少样品浪费?",核心池,业务场景问题,core_round_3,"达人筛选分层全方案➕三大痛点避坑✅。⭕核心底层逻辑:不以粉丝量级分层,以【转化能力 + 人群匹配 + 履约信用 + 退货健康度】四维打分,建立动态升降级达人池;先风控,再寄样,用流程堵住三类低效达人。 . ✅一、达人前置筛选标准(第一道门槛,提前过滤垃圾达人) . ✅二、达人分层体系(S/A/B/C/D 五级动态管理,可直接落地成表格) . ✅三、三大痛点完整解决方案:虚粉、高退货、样品白嫖 .",https://iesdouyin.com/share/video/7670069757820060645,iesdouyin.com,platform_official,unknown,2026-08-04,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-08-04""]",2026-08-04,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-C3-Q0099-C17,CQ-S-20260806-C3-Q0099,CQ-Q0099,"达播寄样怎么降本增效,减少样品浪费?",核心池,业务场景问题,core_round_3,别再浪费样品!我敢说95%的品牌都不知道的达播降本增效玩法 - 蝉圈圈,https://kolkoc.com/news/803.html,kolkoc.com,official_direct,pass,2025-10-17,,,pass,pass,normal_access,ACC-PASS-HTTP2XX,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],"[""蝉圈圈-达播学习圈""]",pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.666667,0.099018,我敢说95%的品牌都不知道的达播降本增效玩法 - 蝉圈圈 蝉圈圈-达播学习圈   首页 品牌案例 品牌访谈 实操干货 营销资讯 当前位置： 蝉圈圈-达播学习圈 » 实操干货 » 别再浪费样品,pass,within_12_months,FRESH-PASS-WINDOW,page_explicit,"[""2025-09-01"",""2025-09-02"",""2025-10-01"",""2025-10-03""]",2025-10-17,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-C3-Q0099-C18,CQ-S-20260806-C3-Q0099,CQ-Q0099,"达播寄样怎么降本增效,减少样品浪费?",核心池,业务场景问题,core_round_3,达人样品管理防白嫖:抖店合作5条规则详解 | 电商干货社区,https://hwds868.com/article/douyin-shop-influencer-sample-management-rules.html,hwds868.com,other,unknown,2026-01-31,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-01-31""]",2026-01-31,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-C3-Q0099-C19,CQ-S-20260806-C3-Q0099,CQ-Q0099,"达播寄样怎么降本增效,减少样品浪费?",核心池,业务场景问题,core_round_3,2025年直播达人客户管理系统技术趋势:从样品管理到数据闭环 - 深圳墨尘贸易有限公司,http://mochends.com/news/218528.html,mochends.com,other,unknown,2026-05-19,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-05-19""]",2026-05-19,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-C3-Q0099-C20,CQ-S-20260806-C3-Q0099,CQ-Q0099,"达播寄样怎么降本增效,减少样品浪费?",核心池,业务场景问题,core_round_3,四招有效避免达人骗样的实用方法,https://iesdouyin.com/share/video/7564710808932928804,iesdouyin.com,platform_official,unknown,2025-10-24,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2025-10-24""]",2025-10-24,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0101-C01,CQ-S-20260806-O1-Q0101,CQ-Q0101,蝉圈圈电脑端怎么登录?,扩展池,品牌产品问题,other_round_1,登录入口 - 蝉圈圈,https://kolkoc.com/login,kolkoc.com,official_direct,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,content_insufficient,REL-UNKNOWN-CONTENT,0.0,0.0,0.0,蝉圈圈达人营销官网-抖音/快手/多平台达人营销种草一站式管理 蝉圈圈达人营销官网-抖音/快手/多平台达人营销种草一站式管理,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0101-C02,CQ-S-20260806-O1-Q0101,CQ-Q0101,蝉圈圈电脑端怎么登录?,扩展池,品牌产品问题,other_round_1,"蝉圈圈—经营你的达人圈,达人合作管理、品效合一全流程管理工具",https://m.kolkoc.com/?channel_id=5135,m.kolkoc.com,official_direct,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,content_insufficient,REL-UNKNOWN-CONTENT,0.0,0.0,0.0,蝉圈圈—经营你的达人圈，达人合作管理、品效合一全流程管理工具 蝉圈圈—经营你的达人圈，达人合作管理、品效合一全流程管理工具,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0101-C03,CQ-S-20260806-O1-Q0101,CQ-Q0101,蝉圈圈电脑端怎么登录?,扩展池,品牌产品问题,other_round_1,蝉圈圈 - 一站式多平台达人营销及种草解决方案,https://kolkoc.com/dashboard,kolkoc.com,official_direct,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,content_insufficient,REL-UNKNOWN-CONTENT,0.0,0.0,0.0,蝉圈圈达人营销官网-抖音/快手/多平台达人营销种草一站式管理 蝉圈圈达人营销官网-抖音/快手/多平台达人营销种草一站式管理,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0101-C04,CQ-S-20260806-O1-Q0101,CQ-Q0101,蝉圈圈电脑端怎么登录?,扩展池,品牌产品问题,other_round_1,蝉圈圈-蝉选运营圈,https://yunyingquan.chanxuan.com/topic/172/details,yunyingquan.chanxuan.com,other,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,"[""Tipask Team""]",[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.333333,0.039474,蝉圈圈-蝉选运营圈 蝉圈圈-蝉选运营圈 Toggle navigation 提问 问答 文章 提问 蝉选选品 蝉选切片 抖客 蝉妈妈 登录 注册 蝉圈圈 关注 暂无介绍 问答 文章 百科 相关标签 直播切片 毛毛姐ip切片授权入口 抖音店铺数据 郝邵文直播授权 抖音短视频带货策略 短视频带货选品策略 全品类带货 赛道类带货 单品类带货 ​抖音账号变现 抖音短视频带货如何选品 抖音短视频带货选品 抖音带货选品方法 抖音电商带货选品 抖音电商带货 抖音带货选品 抖音带货美酒 抖音,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0101-C05,CQ-S-20260806-O1-Q0101,CQ-Q0101,蝉圈圈电脑端怎么登录?,扩展池,品牌产品问题,other_round_1,蝉圈圈:蝉妈妈推出的一站式多平台达人营销及种草数据运营分析工具 - 站长工具网,https://zhanid.com/daohang/kolkoc.html,zhanid.com,other,unknown,2025-07-28,,,fail,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,fail,older_than_12_months,FRESH-FAIL-OLD,frozen_source_table,"[""2025-07-28""]",2025-07-28,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0101-C06,CQ-S-20260806-O1-Q0101,CQ-Q0101,蝉圈圈电脑端怎么登录?,扩展池,品牌产品问题,other_round_1,蝉圈圈达人营销官网-抖音/小红书/多平台达人营销种草一站式管理,https://kolkoc.com/,kolkoc.com,official_direct,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,content_insufficient,REL-UNKNOWN-CONTENT,0.0,0.0,0.0,蝉圈圈达人营销官网-抖音/快手/多平台达人营销种草一站式管理 蝉圈圈达人营销官网-抖音/快手/多平台达人营销种草一站式管理,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0101-C07,CQ-S-20260806-O1-Q0101,CQ-Q0101,蝉圈圈电脑端怎么登录?,扩展池,品牌产品问题,other_round_1,蝉圈圈-蝉选运营圈,https://yunyingquan.chanxuan.com/topic/172/articles,yunyingquan.chanxuan.com,other,pass,2023-04-06,,,fail,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,"[""Tipask Team""]",[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.333333,0.052632,蝉圈圈-蝉选运营圈 蝉圈圈-蝉选运营圈 Toggle navigation 提问 问答 文章 提问 蝉选选品 蝉选切片 抖客 蝉妈妈 登录 注册 蝉圈圈 关注 暂无介绍 问答 文章 百科 0推荐 1485浏览 使用蝉圈圈轻松找到合适的抖音达人合作带货 前言：如今达播已成为品牌方、供应链等商家传播链路中非常重要的一环，达人凭借天然的影响力优势，使得品牌或商品在内容传播及营销转化的过程中，可以更高效的触达目标受众群体,fail,older_than_12_months,FRESH-FAIL-OLD,page_explicit,"[""2023-04-06""]",2023-04-06,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0101-C08,CQ-S-20260806-O1-Q0101,CQ-Q0101,蝉圈圈电脑端怎么登录?,扩展池,品牌产品问题,other_round_1,厦门蝉客网络科技有限公司,https://shuidi.cn/company-f9d40200fc27f1f9a46f7d2311e47901.html,shuidi.cn,other,pass,2026-06-09,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.111111,0.149123,厦门蝉客网络科技有限公司 - 水滴信用 厦门蝉客网络科技有限公司 - 水滴信用 2023 ~ 2025年度 查一查 更多功能 更多功能 免费专区 信用小秘 批量查询 查招投标 新增企业 高级查询 数据解决方案 数据库 API接口 水滴AI MCP 数据服务 供需集市 您收到一条采购单 需采购 到供需集市查看详情及更多商机 立即前往 这里是内容区域 找客户 11 客表 会员 移动端 随时随地使用水滴信用 水滴信用APP 水滴信用小程序 消息 消息中心 （0条未读） 暂无消息 登,unknown,date_conflict_or_future,FRESH-UNKNOWN-CONFLICT,page_explicit,"[""2021-05-01"",""2071-05-01""]",2026-06-09,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0101-C09,CQ-S-20260806-O1-Q0101,CQ-Q0101,蝉圈圈电脑端怎么登录?,扩展池,品牌产品问题,other_round_1,登录页面,https://zhkt.zzhvc.cn/cas/operate/index.html,zhkt.zzhvc.cn,other,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.222222,0.109649,完成QQ绑定后，就可以在登录页面，通过手机QQ扫描二维码，或点击QQ头像(如果当前电脑QQ在线) 进行登陆了,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0101-C10,CQ-S-20260806-O1-Q0101,CQ-Q0101,蝉圈圈电脑端怎么登录?,扩展池,品牌产品问题,other_round_1,2025年蝉妈妈会员企业版怎么登录?手机电脑品牌运营全平台操作指南-双11-淘宝好物网,https://mgoods.taobao.com/t/shuang11_17012/49e956fcdc003981ee1a8ab010d24bd6.html,mgoods.taobao.com,other,pass,2025-10-15,,,pass,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.555556,0.328947,手机电脑品牌运营全平台操作指南-双11-淘宝好物网 2025年蝉妈妈会员企业版怎么登录,pass,within_12_months,FRESH-PASS-WINDOW,page_explicit,"[""2025-10-01""]",2025-10-15,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0101-C11,CQ-S-20260806-O1-Q0101,CQ-Q0101,蝉圈圈电脑端怎么登录?,扩展池,品牌产品问题,other_round_1,播放器电脑端安装及多登录使用说明.pdf-原创力文档,https://m.book118.com/html/2025/0905/6121103041011224.shtm,m.book118.com,other,pass,2025-09-06,,,pass,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,"[""book118.com""]",[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.333333,0.078947,播放器电脑端安装及多登录使用说明.pdf-原创力文档 播放器电脑端安装及多登录使用说明.pdf-原创力文档 原创力文档知识共享平台 文档分类 计算机 高等教育 金融/投资/证券 医药卫生 汽车/机械/制造 外语学习 报告/分析 法律/法规/法学 研究生考试 电子工程/通信技术 经济/贸易/财会 建筑/施工 幼儿/小学教育 中学教育 文学/历史/军事/艺术 资格/认证考试 人力资源/企业管理 学术论文 行业资料 办公文档 生活休闲 各行业薪酬报告 施工工程规范标准 人民日报党政,pass,within_12_months,FRESH-PASS-WINDOW,page_explicit,"[""2025-09-06""]",2025-09-06,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0101-C12,CQ-S-20260806-O1-Q0101,CQ-Q0101,蝉圈圈电脑端怎么登录?,扩展池,品牌产品问题,other_round_1,在电脑上登网站肿么登-ZOL问答,https://ask.zol.com.cn/x/17875216.html,ask.zol.com.cn,other,unknown,,,,unknown,unknown,transient_or_technical,ACC-UNKNOWN-HTTP5XX,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0101-C13,CQ-S-20260806-O1-Q0101,CQ-Q0101,蝉圈圈电脑端怎么登录?,扩展池,品牌产品问题,other_round_1,登录,http://58.216.136.10:88/,58.216.136.10,other,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,fail,anonymous_thin_content,AUTH-FAIL-ANONYMOUS-THIN,[],[],unknown,threshold_indeterminate,REL-UNKNOWN-MIDDLE,1.0,0.111111,0.008772,请登录 三包政策： 三包期内非人为因素导致，产品可寄回进行换货处理，邮费自理，到付拒收,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0103-C01,CQ-S-20260806-O1-Q0103,CQ-Q0103,有没有能拆解爆款视频的工具?,扩展池,业务场景问题,other_round_1,分发后如何查看各平台数据?,https://shankongmao.com/content/news/21887,shankongmao.com,other,pass,2026-04-10,,,pass,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],"[""闪控猫""]",pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.416667,0.130862,分发后如何查看各平台数据,pass,within_12_months,FRESH-PASS-WINDOW,page_structured,"[""2026-04-10""]",2026-04-10,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0103-C02,CQ-S-20260806-O1-Q0103,CQ-Q0103,有没有能拆解爆款视频的工具?,扩展池,业务场景问题,other_round_1,"灰豚 - 抖音、快手、小红书 等,数据分析工具 - 即万AI导航",https://jiwanai.com/sites/1209.html,jiwanai.com,other,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,0.9,0.416667,0.121047,灰豚 - 抖音、快手、小红书 等，数据分析工具 - Home 灰豚 - 抖音、快手、小红书 等，数据分析工具 - Home 常用AI工具 AI写作工具 AI写作助手 AI内容检测 降AI率工具 AI视频工具 AI图像工具 常用AI图像工具 AI商品图片处理 AI图片优化修复 AI图片插画生成 AI图片无损调整 AI图片背景移除 其他AI图像工具 AI办公工具 AI演示文稿 AI数据表格 AI文档工具 AI协同办公 AI招聘求职 AI思维导图 AI会议工具 AI翻译工具 AI法,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0103-C03,CQ-S-20260806-O1-Q0103,CQ-Q0103,有没有能拆解爆款视频的工具?,扩展池,业务场景问题,other_round_1,抖音短视频数据怎么看?抖音短视频数据分析平台推荐_内容_妈妈_流量,https://sohu.com/a/992529266_122634602,sohu.com,media,unknown,2026-03-04,,,pass,unknown,robots_denied,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-03-04""]",2026-03-04,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0103-C04,CQ-S-20260806-O1-Q0103,CQ-Q0103,有没有能拆解爆款视频的工具?,扩展池,业务场景问题,other_round_1,"把爆款链接丢进多维表格,AI直接分析标题、文案和镜头 智能体搭配多维表格输入爆款链接就能实现多个维度的拆解分析包括:基础的视频信息(原视频视频、点赞信息等内容)、分镜头拆解、标题分析和改写、文案内容和结构分析、用户画像、需求和可能感兴趣的话题分析,最终还会输出一份可视化的多维度分析报告,非常适合用来拆解一个爆款视频的逻辑和技巧,这些内容全部在一张表里就能搞定 #ai工具 #拆解爆款视频 #带货视频",https://iesdouyin.com/share/video/7645968539074236603,iesdouyin.com,platform_official,unknown,2026-05-31,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-05-31""]",2026-05-31,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0103-C05,CQ-S-20260806-O1-Q0103,CQ-Q0103,有没有能拆解爆款视频的工具?,扩展池,业务场景问题,other_round_1,飞瓜数据 - 短视频直播电商全链路数据分析工具,https://deepnavi.cn/ai-new-media/fei-gua-shu-ju-1,deepnavi.cn,other,unknown,,,,unknown,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0103-C06,CQ-S-20260806-O1-Q0103,CQ-Q0103,有没有能拆解爆款视频的工具?,扩展池,业务场景问题,other_round_1,#带货达人 新手小白要了解的常用的9大app!#蝉选阿桃 #干货分享 #带货工具 #抖音知识,https://iesdouyin.com/share/video/7634066679516892479,iesdouyin.com,platform_official,unknown,2026-05-02,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-05-02""]",2026-05-02,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0103-C07,CQ-S-20260806-O1-Q0103,CQ-Q0103,有没有能拆解爆款视频的工具?,扩展池,业务场景问题,other_round_1,"拆解 TK 爆款视频脚本,终于找到能逐帧拆解的方法了_结构_产品_什么",https://m.sohu.com/a/1019072721_122716098,m.sohu.com,media,unknown,2026-05-06,,,pass,unknown,robots_denied,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-05-06""]",2026-05-06,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0103-C08,CQ-S-20260806-O1-Q0103,CQ-Q0103,有没有能拆解爆款视频的工具?,扩展池,业务场景问题,other_round_1,ClipDecode,https://clipdecode.com/,clipdecode.com,other,unknown,,,,unknown,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0103-C09,CQ-S-20260806-O1-Q0103,CQ-Q0103,有没有能拆解爆款视频的工具?,扩展池,业务场景问题,other_round_1,电商数据人员怎么查抖音带货视频爆款结构?#蝉妈妈查数据 #抖音带货视频 #抖音带货视频爆款结构,https://iesdouyin.com/share/video/7655600536364809573,iesdouyin.com,platform_official,unknown,2026-06-26,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-06-26""]",2026-06-26,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260806-O1-Q0103-C10,CQ-S-20260806-O1-Q0103,CQ-Q0103,有没有能拆解爆款视频的工具?,扩展池,业务场景问题,other_round_1,解说号快速拆解文案用蚕小豆提词快转#蚕小豆提词快转,https://iesdouyin.com/share/video/7663125213936590438,iesdouyin.com,platform_official,unknown,2026-07-16,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-07-16""]",2026-07-16,CQQ-CITATION-QUALITY-V1-20260807
