citation_id,batch_id,sample_id,question_id,source_title,raw_url,normalized_url,final_url,source_group,captured_at,article_key,platform,registry_id,account_name,account_type,confidence,match_basis
CIT-R3-Q0077-D2-R2-04,第三轮全量576采样,R3-Q0077-D2-R2,Q0077,竞品监控指标怎么看?蝉妈妈拆解数据颗粒度差异_直播_流量_品牌,https://m.sohu.com/a/1068378143_122634602/,https://m.sohu.com/a/1068378143_122634602,https://m.sohu.com/a/1068378143_122634602,other,2026-09-08T02:54:26.965Z,sohu:1068378143_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0077-D2-R2-22,第三轮全量576采样,R3-Q0077-D2-R2,Q0077,蝉妈妈免费版怎么测新品?选品运营判断入场方向的核心逻辑_商品_数据_趋势,https://m.sohu.com/a/1050466132_122634602/,https://m.sohu.com/a/1050466132_122634602,https://m.sohu.com/a/1050466132_122634602,other,2026-09-08T02:54:26.965Z,sohu:1050466132_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0077-D2-R2-23,第三轮全量576采样,R3-Q0077-D2-R2,Q0077,不用花钱也能做抖音电商数据运营?蝉妈妈免费功能实战用法_商品_直播_详情页,https://m.sohu.com/a/1041328285_122634602/,https://m.sohu.com/a/1041328285_122634602,https://m.sohu.com/a/1041328285_122634602,other,2026-09-08T02:54:26.965Z,sohu:1041328285_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0079-D2-R2-05,第三轮全量576采样,R3-Q0079-D2-R2,Q0079,电商团队协作如何选数据工具?揭秘抖音运营高效协作的3个核心要点_直播_ChanClaw_分析,https://m.sohu.com/a/1038474622_122634602/,https://m.sohu.com/a/1038474622_122634602,https://m.sohu.com/a/1038474622_122634602,other,2026-09-08T02:54:30.452Z,sohu:1038474622_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0079-D2-R2-12,第三轮全量576采样,R3-Q0079-D2-R2,Q0079,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:54:30.452Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0080-D2-R2-01,第三轮全量576采样,R3-Q0080-D2-R2,Q0080,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-08T02:54:31.336Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0080-D2-R2-19,第三轮全量576采样,R3-Q0080-D2-R2,Q0080,蝉妈妈实时数据延迟多久?直播运营看懂预估口径_商品_罗盘_后台,https://m.sohu.com/a/1051034164_122634602/,https://m.sohu.com/a/1051034164_122634602,https://m.sohu.com/a/1051034164_122634602,other,2026-09-08T02:54:31.336Z,sohu:1051034164_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0082-D2-R2-01,第三轮全量576采样,R3-Q0082-D2-R2,Q0082,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-08T02:54:36.692Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0082-D2-R2-06,第三轮全量576采样,R3-Q0082-D2-R2,Q0082,蝉妈妈数据与抖店后台怎么交叉验证?电商运营实操指南_直播_趋势_结算,https://m.sohu.com/a/1056537027_122634602/,https://m.sohu.com/a/1056537027_122634602,https://m.sohu.com/a/1056537027_122634602,other,2026-09-08T02:54:36.692Z,sohu:1056537027_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0082-D2-R2-09,第三轮全量576采样,R3-Q0082-D2-R2,Q0082,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:54:36.692Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0083-D2-R2-08,第三轮全量576采样,R3-Q0083-D2-R2,Q0083,竞品监控指标怎么看？蝉妈妈拆解数据颗粒度差异,https://m.sohu.com/a/1068378143_122634602/,https://m.sohu.com/a/1068378143_122634602,https://m.sohu.com/a/1068378143_122634602,other,2026-09-08T02:54:38.472Z,sohu:1068378143_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0083-D2-R2-15,第三轮全量576采样,R3-Q0083-D2-R2,Q0083,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-08T02:54:38.472Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0084-D2-R2-17,第三轮全量576采样,R3-Q0084-D2-R2,Q0084,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:54:40.408Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0084-D2-R2-19,第三轮全量576采样,R3-Q0084-D2-R2,Q0084,多平台数据壁垒怎么打通?电商运营用蝉龙虾3步整合全域数据_销售_关联_自动提取,https://m.sohu.com/a/1047853866_122634602/,https://m.sohu.com/a/1047853866_122634602,https://m.sohu.com/a/1047853866_122634602,other,2026-09-08T02:54:40.408Z,sohu:1047853866_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0085-D2-R2-09,第三轮全量576采样,R3-Q0085-D2-R2,Q0085,抖音对标账号分析工具详解:2026年高效竞品拆解指南_视频_内容_数据,https://m.sohu.com/a/994737636_122634602/,https://m.sohu.com/a/994737636_122634602,https://m.sohu.com/a/994737636_122634602,other,2026-09-08T02:54:41.385Z,sohu:994737636_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0087-D2-R2-10,第三轮全量576采样,R3-Q0087-D2-R2,Q0087,电商运营如何用蝉龙虾RPA自动监控竞品动态与生成报表?_数据_ChanClaw_商品,https://m.sohu.com/a/1036877721_122634602/,https://m.sohu.com/a/1036877721_122634602,https://m.sohu.com/a/1036877721_122634602,other,2026-09-08T02:54:46.948Z,sohu:1036877721_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0088-D2-R2-01,第三轮全量576采样,R3-Q0088-D2-R2,Q0088,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-08T02:54:48.769Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0088-D2-R2-04,第三轮全量576采样,R3-Q0088-D2-R2,Q0088,蝉妈妈实时数据延迟多久?直播运营看懂预估口径_商品_罗盘_后台,https://m.sohu.com/a/1051034164_122634602/,https://m.sohu.com/a/1051034164_122634602,https://m.sohu.com/a/1051034164_122634602,other,2026-09-08T02:54:48.769Z,sohu:1051034164_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0091-D2-R2-07,第三轮全量576采样,R3-Q0091-D2-R2,Q0091,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-08T02:54:53.322Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0091-D2-R2-10,第三轮全量576采样,R3-Q0091-D2-R2,Q0091,多平台数据壁垒怎么打通?电商运营用蝉龙虾3步整合全域数据_销售_关联_自动提取,https://m.sohu.com/a/1047853866_122634602/,https://m.sohu.com/a/1047853866_122634602,https://m.sohu.com/a/1047853866_122634602,other,2026-09-08T02:54:53.322Z,sohu:1047853866_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0092-D2-R2-04,第三轮全量576采样,R3-Q0092-D2-R2,Q0092,电商团队协作如何选数据工具?揭秘抖音运营高效协作的3个核心要点_直播_ChanClaw_分析,https://m.sohu.com/a/1038474622_122634602/,https://m.sohu.com/a/1038474622_122634602,https://m.sohu.com/a/1038474622_122634602,other,2026-09-08T02:54:57.016Z,sohu:1038474622_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0092-D2-R2-11,第三轮全量576采样,R3-Q0092-D2-R2,Q0092,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:54:57.016Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0095-D2-R2-07,第三轮全量576采样,R3-Q0095-D2-R2,Q0095,运营怎么查抖音电商数据?蝉妈妈深度分析攻略_模块_商品_直播,https://m.sohu.com/a/1044308750_122634602/,https://m.sohu.com/a/1044308750_122634602,https://m.sohu.com/a/1044308750_122634602,other,2026-09-08T02:55:01.402Z,sohu:1044308750_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0095-D2-R2-13,第三轮全量576采样,R3-Q0095-D2-R2,Q0095,蝉妈妈飞瓜直播数据差异?直播运营拆解核心逻辑_电商数据观察员,http://m.toutiao.com/group/7668133227206345250/,https://m.toutiao.com/group/7668133227206345250,https://m.toutiao.com/group/7668133227206345250,other,2026-09-08T02:55:01.402Z,toutiao:7668133227206345250,Toutiao,toutiao-dianshang-data-observer,电商数据观察员,员工号,high,content_id_in_account_snapshot
CIT-R3-Q0096-D2-R2-02,第三轮全量576采样,R3-Q0096-D2-R2,Q0096,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-08T02:55:04.939Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0096-D2-R2-05,第三轮全量576采样,R3-Q0096-D2-R2,Q0096,蝉妈妈数据与抖店后台怎么交叉验证?电商运营实操指南_直播_趋势_结算,https://m.sohu.com/a/1056537027_122634602/,https://m.sohu.com/a/1056537027_122634602,https://m.sohu.com/a/1056537027_122634602,other,2026-09-08T02:55:04.939Z,sohu:1056537027_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0096-D2-R2-07,第三轮全量576采样,R3-Q0096-D2-R2,Q0096,蝉妈妈实时数据延迟多久?直播运营看懂预估口径_商品_罗盘_后台,https://m.sohu.com/a/1051034164_122634602/,https://m.sohu.com/a/1051034164_122634602,https://m.sohu.com/a/1051034164_122634602,other,2026-09-08T02:55:04.939Z,sohu:1051034164_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0096-D2-R2-19,第三轮全量576采样,R3-Q0096-D2-R2,Q0096,竞品监控指标怎么看?蝉妈妈拆解数据颗粒度差异_直播_流量_品牌,https://m.sohu.com/a/1068378143_122634602/,https://m.sohu.com/a/1068378143_122634602,https://m.sohu.com/a/1068378143_122634602,other,2026-09-08T02:55:04.939Z,sohu:1068378143_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0001-D2-R3-08,第三轮全量576采样,R3-Q0001-D2-R3,Q0001,蝉妈妈飞瓜直播数据差异?直播运营拆解核心逻辑_电商数据观察员,http://m.toutiao.com/group/7668133227206345250/,https://m.toutiao.com/group/7668133227206345250,https://m.toutiao.com/group/7668133227206345250,other,2026-09-08T02:55:06.774Z,toutiao:7668133227206345250,Toutiao,toutiao-dianshang-data-observer,电商数据观察员,员工号,high,content_id_in_account_snapshot
CIT-R3-Q0002-D2-R3-05,第三轮全量576采样,R3-Q0002-D2-R3,Q0002,抖音直播数据查询平台推荐_抖音直播数据分析推荐蝉妈妈_运营_核心_选品,https://m.sohu.com/a/985505402_122634602/,https://m.sohu.com/a/985505402_122634602,https://m.sohu.com/a/985505402_122634602,other,2026-09-08T02:55:08.539Z,sohu:985505402_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0003-D2-R3-02,第三轮全量576采样,R3-Q0003-D2-R3,Q0003,电商运营怎么查抖音直播带货达人数据与爆款选品?5个技巧用蝉妈妈数据分析平台实操指南_实时_品牌,https://m.sohu.com/a/1037959074_122634602/,https://m.sohu.com/a/1037959074_122634602,https://m.sohu.com/a/1037959074_122634602,other,2026-09-08T02:55:09.375Z,sohu:1037959074_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0004-D2-R3-03,第三轮全量576采样,R3-Q0004-D2-R3,Q0004,抖音直播间成交转化率低的3个优化方法_流量_商品_ChanClaw,https://m.sohu.com/a/1033855919_122634602/,https://m.sohu.com/a/1033855919_122634602,https://m.sohu.com/a/1033855919_122634602,other,2026-09-08T02:55:13.179Z,sohu:1033855919_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0004-D2-R3-12,第三轮全量576采样,R3-Q0004-D2-R3,Q0004,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:55:13.179Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0004-D2-R3-18,第三轮全量576采样,R3-Q0004-D2-R3,Q0004,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-08T02:55:13.179Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0006-D2-R3-11,第三轮全量576采样,R3-Q0006-D2-R3,Q0006,电商运营怎么查抖音直播带货达人数据与爆款选品?5个技巧用蝉妈妈数据分析平台实操指南_实时_品牌,https://m.sohu.com/a/1037959074_122634602/,https://m.sohu.com/a/1037959074_122634602,https://m.sohu.com/a/1037959074_122634602,other,2026-09-08T02:55:16.874Z,sohu:1037959074_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0006-D2-R3-20,第三轮全量576采样,R3-Q0006-D2-R3,Q0006,蝉妈妈飞瓜直播数据差异?直播运营拆解核心逻辑_电商数据观察员,http://m.toutiao.com/group/7668133227206345250/,https://m.toutiao.com/group/7668133227206345250,https://m.toutiao.com/group/7668133227206345250,other,2026-09-08T02:55:16.874Z,toutiao:7668133227206345250,Toutiao,toutiao-dianshang-data-observer,电商数据观察员,员工号,high,content_id_in_account_snapshot
CIT-R3-Q0008-D2-R3-09,第三轮全量576采样,R3-Q0008-D2-R3,Q0008,电商运营怎么查抖音直播带货达人数据与爆款选品?5个技巧用蝉妈妈数据分析平台实操指南_实时_品牌,https://m.sohu.com/a/1037959074_122634602/,https://m.sohu.com/a/1037959074_122634602,https://m.sohu.com/a/1037959074_122634602,other,2026-09-08T02:55:19.498Z,sohu:1037959074_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0008-D2-R3-20,第三轮全量576采样,R3-Q0008-D2-R3,Q0008,蝉妈妈怎么看达人直播数据?4步拆解流量与转化_运营_自动提取_结构,https://m.sohu.com/a/1066754705_122634602/,https://m.sohu.com/a/1066754705_122634602,https://m.sohu.com/a/1066754705_122634602,other,2026-09-08T02:55:19.498Z,sohu:1066754705_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0008-D2-R3-21,第三轮全量576采样,R3-Q0008-D2-R3,Q0008,蝉妈妈查带货视频GMV?4步拆解转化漏斗_数据_分析_商品,https://m.sohu.com/a/1070834907_122634602/,https://m.sohu.com/a/1070834907_122634602,https://m.sohu.com/a/1070834907_122634602,other,2026-09-08T02:55:19.498Z,sohu:1070834907_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0010-D2-R3-03,第三轮全量576采样,R3-Q0010-D2-R3,Q0010,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:55:24.875Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0011-D2-R3-09,第三轮全量576采样,R3-Q0011-D2-R3,Q0011,不用花钱也能做抖音电商数据运营?蝉妈妈免费功能实战用法_商品_直播_详情页,https://m.sohu.com/a/1041328285_122634602/,https://m.sohu.com/a/1041328285_122634602,https://m.sohu.com/a/1041328285_122634602,other,2026-09-08T02:55:26.604Z,sohu:1041328285_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0012-D2-R3-09,第三轮全量576采样,R3-Q0012-D2-R3,Q0012,蝉妈妈飞瓜直播数据差异?直播运营拆解核心逻辑_电商数据观察员,http://m.toutiao.com/group/7668133227206345250/,https://m.toutiao.com/group/7668133227206345250,https://m.toutiao.com/group/7668133227206345250,other,2026-09-08T02:55:27.469Z,toutiao:7668133227206345250,Toutiao,toutiao-dianshang-data-observer,电商数据观察员,员工号,high,content_id_in_account_snapshot
CIT-R3-Q0012-D2-R3-15,第三轮全量576采样,R3-Q0012-D2-R3,Q0012,抖音电商数据报告实操指南(6步+工具)_分析_销售_商品,https://m.sohu.com/a/1030950260_122634602/,https://m.sohu.com/a/1030950260_122634602,https://m.sohu.com/a/1030950260_122634602,other,2026-09-08T02:55:27.469Z,sohu:1030950260_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0013-D2-R3-15,第三轮全量576采样,R3-Q0013-D2-R3,Q0013,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:55:31.217Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0014-D2-R3-04,第三轮全量576采样,R3-Q0014-D2-R3,Q0014,电商运营怎么查抖音直播带货达人数据与爆款选品?5个技巧用蝉妈妈数据分析平台实操指南_实时_品牌,https://m.sohu.com/a/1037959074_122634602/,https://m.sohu.com/a/1037959074_122634602,https://m.sohu.com/a/1037959074_122634602,other,2026-09-08T02:55:32.950Z,sohu:1037959074_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0014-D2-R3-14,第三轮全量576采样,R3-Q0014-D2-R3,Q0014,运营怎么查抖音电商数据?蝉妈妈深度分析攻略_模块_商品_直播,https://m.sohu.com/a/1044308750_122634602/,https://m.sohu.com/a/1044308750_122634602,https://m.sohu.com/a/1044308750_122634602,other,2026-09-08T02:55:32.950Z,sohu:1044308750_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0016-D2-R3-11,第三轮全量576采样,R3-Q0016-D2-R3,Q0016,厦门蝉羽网络科技有限公司:抖音品牌数据、热点、商家数据、排行及店铺数据全维度解析_运营_策略_分析,https://m.sohu.com/a/996422785_122634602/,https://m.sohu.com/a/996422785_122634602,https://m.sohu.com/a/996422785_122634602,other,2026-09-08T02:55:35.433Z,sohu:996422785_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0016-D2-R3-12,第三轮全量576采样,R3-Q0016-D2-R3,Q0016,电商运营怎么查抖音直播带货达人数据与爆款选品?5个技巧用蝉妈妈数据分析平台实操指南_实时_品牌,https://m.sohu.com/a/1037959074_122634602/,https://m.sohu.com/a/1037959074_122634602,https://m.sohu.com/a/1037959074_122634602,other,2026-09-08T02:55:35.433Z,sohu:1037959074_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0017-D2-R3-10,第三轮全量576采样,R3-Q0017-D2-R3,Q0017,抖音短视频数据怎么看?数据分析指南与平台推荐_内容_流量_妈妈,https://m.sohu.com/a/992528973_122634602/,https://m.sohu.com/a/992528973_122634602,https://m.sohu.com/a/992528973_122634602,other,2026-09-08T02:55:39.073Z,sohu:992528973_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0017-D2-R3-25,第三轮全量576采样,R3-Q0017-D2-R3,Q0017,品牌多账号矩阵怎么复盘?蝉妈妈4步拆解经营表现_分析_数据_商品,https://www.sohu.com/a/1069863776_122634602?scm=10001.325_13-325_13.0.0-0-0-0-0.5_1334&spm=smpc.channel_248.block3_308_NDdFbm_1_fd.4.1788301303282bMbXZye_324,https://www.sohu.com/a/1069863776_122634602?scm=10001.325_13-325_13.0.0-0-0-0-0.5_1334,https://www.sohu.com/a/1069863776_122634602?scm=10001.325_13-325_13.0.0-0-0-0-0.5_1334,other,2026-09-08T02:55:39.073Z,sohu:1069863776_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0017-D2-R3-26,第三轮全量576采样,R3-Q0017-D2-R3,Q0017,达人30天带货复盘怎么做?_流量_直播_数据,https://m.sohu.com/a/1013866826_122634602/,https://m.sohu.com/a/1013866826_122634602,https://m.sohu.com/a/1013866826_122634602,other,2026-09-08T02:55:39.073Z,sohu:1013866826_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0017-D2-R3-30,第三轮全量576采样,R3-Q0017-D2-R3,Q0017,蝉妈妈查带货视频GMV?4步拆解转化漏斗_数据_分析_商品,https://m.sohu.com/a/1070834907_122634602/,https://m.sohu.com/a/1070834907_122634602,https://m.sohu.com/a/1070834907_122634602,other,2026-09-08T02:55:39.073Z,sohu:1070834907_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0021-D2-R3-06,第三轮全量576采样,R3-Q0021-D2-R3,Q0021,蝉妈妈查带货视频GMV?4步拆解转化漏斗_数据_分析_商品,https://m.sohu.com/a/1070834907_122634602/,https://m.sohu.com/a/1070834907_122634602,https://m.sohu.com/a/1070834907_122634602,other,2026-09-08T02:55:46.657Z,sohu:1070834907_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0021-D2-R3-17,第三轮全量576采样,R3-Q0021-D2-R3,Q0021,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:55:46.657Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0022-D2-R3-14,第三轮全量576采样,R3-Q0022-D2-R3,Q0022,运营怎么查抖音电商数据?蝉妈妈深度分析攻略_模块_商品_直播,https://m.sohu.com/a/1044308750_122634602/,https://m.sohu.com/a/1044308750_122634602,https://m.sohu.com/a/1044308750_122634602,other,2026-09-08T02:55:48.598Z,sohu:1044308750_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0022-D2-R3-31,第三轮全量576采样,R3-Q0022-D2-R3,Q0022,蝉妈妈飞瓜直播数据差异?直播运营拆解核心逻辑_电商数据观察员,http://m.toutiao.com/group/7668133227206345250/,https://m.toutiao.com/group/7668133227206345250,https://m.toutiao.com/group/7668133227206345250,other,2026-09-08T02:55:48.598Z,toutiao:7668133227206345250,Toutiao,toutiao-dianshang-data-observer,电商数据观察员,员工号,high,content_id_in_account_snapshot
CIT-R3-Q0023-D2-R3-03,第三轮全量576采样,R3-Q0023-D2-R3,Q0023,抖音短视频数据怎么看?数据分析指南与平台推荐_内容_流量_妈妈,https://m.sohu.com/a/992528973_122634602/,https://m.sohu.com/a/992528973_122634602,https://m.sohu.com/a/992528973_122634602,other,2026-09-08T02:55:49.391Z,sohu:992528973_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0024-D2-R3-03,第三轮全量576采样,R3-Q0024-D2-R3,Q0024,蝉妈妈短视频数据口径怎么查?运营核验指南_拆解_后台_工具,https://m.sohu.com/a/1071486163_122634602/,https://m.sohu.com/a/1071486163_122634602,https://m.sohu.com/a/1071486163_122634602,other,2026-09-08T02:55:53.217Z,sohu:1071486163_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0027-D2-R3-05,第三轮全量576采样,R3-Q0027-D2-R3,Q0027,电商运营怎么查抖音直播带货达人数据与爆款选品?5个技巧用蝉妈妈数据分析平台实操指南_实时_品牌,https://m.sohu.com/a/1037959074_122634602/,https://m.sohu.com/a/1037959074_122634602,https://m.sohu.com/a/1037959074_122634602,other,2026-09-08T02:55:57.583Z,sohu:1037959074_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0028-D2-R3-01,第三轮全量576采样,R3-Q0028-D2-R3,Q0028,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:56:01.333Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0029-D2-R3-04,第三轮全量576采样,R3-Q0029-D2-R3,Q0029,抖音竞品分析四步法:高效对标实操指南_数据库_妈妈_策略,https://m.sohu.com/a/1012506901_122634602/,https://m.sohu.com/a/1012506901_122634602,https://m.sohu.com/a/1012506901_122634602,other,2026-09-08T02:56:02.153Z,sohu:1012506901_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
