citation_id,sample_id,question_id,question,category,source_name,source_type,normalized_url,domain,raw_mentions
CMCR-CIT-F31F1EA00A87E50047A13263,CMCR-CMP-20260819-C3-Q0085,CMCR-Q0085,内容团队怎么把投放结果和素材资产关联起来？,案例/效果问题,信息流广告投手的高效素材库管理指南——从混乱到系统的实战方法论 - 老杨SEM博客,other,https://tgsem.com/xxlyx/8542.html,tgsem.com,1
CMCR-CIT-47BB339B36BC63CF32EED23B,CMCR-CMP-20260819-C3-Q0085,CMCR-Q0085,内容团队怎么把投放结果和素材资产关联起来？,案例/效果问题,How to Join CRM Data with Ad Data: A Step-by-Step Guide for Better Attribution,other,https://cometly.com/post/crm-ad-data-join,cometly.com,1
CMCR-CIT-014D554A994FAE3E315CCF43,CMCR-CMP-20260819-C3-Q0085,CMCR-Q0085,内容团队怎么把投放结果和素材资产关联起来？,案例/效果问题,线索-API上报数据(new)-数据上报管理-商业开放平台,platform_official,https://open.oceanengine.com/docs/1696710647473167,open.oceanengine.com,1
CMCR-CIT-FB8A9949B84335E47B930466,CMCR-CMP-20260819-C3-Q0086,CMCR-Q0086,素材投放效果不好，应该先改脚本、画面还是人群？,案例/效果问题,#信息流投放#,other,https://weitoutiao.zjurl.cn/rogue/topic_share?concern_id=1694755874108431&prevent_activate=1,weitoutiao.zjurl.cn,1
CMCR-CIT-096F611B09E40013208EC855,CMCR-CMP-20260819-C3-Q0086,CMCR-Q0086,素材投放效果不好，应该先改脚本、画面还是人群？,案例/效果问题,"千川素材策略分析的血泪笔记：从""看数据""到""看画面""，我花了四十万才学会",other,https://resources.youcloud.com/youshu/blog/3166,resources.youcloud.com,1
CMCR-CIT-F8BA4A0737F647F6AB675DA1,CMCR-CMP-20260819-C3-Q0086,CMCR-Q0086,素材投放效果不好，应该先改脚本、画面还是人群？,案例/效果问题,搜狐,media,https://m.sohu.com/a/1021428152_122772063,m.sohu.com,1
CMCR-CIT-BBFD459D8B86154D768CEEFD,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,网易新闻客户端,media,https://c.m.163.com/news/a/L2GUIA160556OFA0.html,c.m.163.com,1
CMCR-CIT-493EF503F1C1E0B15C9F6D66,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,飞瓜易投-抖音广告数据分析平台,competitor,https://yt.feigua.cn/?chl=bing-xingtu,yt.feigua.cn,1
CMCR-CIT-FE1D49A52522B9AC765A3A24,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,蝉妈妈·创意 - 千川投放素材_短视频素材创意服务平台,official_direct,https://cy.chanmama.com/,cy.chanmama.com,3
CMCR-CIT-F1F2C67B26B8485822645B8C,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7673346499589390185,iesdouyin.com,1
CMCR-CIT-B24A405302A82C173963704F,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,飞瓜数据-助力电商销量、营销声量双丰收-feigua.cn,competitor,https://feigua.cn/,feigua.cn,1
CMCR-CIT-00C3BED155C3241CB8BDE5A4,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,今日头条,other,http://m.toutiao.com/group/7668133227206345250,m.toutiao.com,1
CMCR-CIT-F9F058F07AA5FB87674A779C,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,飞瓜数据-助力电商销量、营销声量双丰收-feigua.cn,competitor,https://feigua.cn/?rel=tt01.com,feigua.cn,1
CMCR-CIT-AF5F14EE6F82134077851B95,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,飞瓜易投-抖音广告数据分析平台,competitor,https://yt.feigua.cn/?chl=feigua2,yt.feigua.cn,1
CMCR-CIT-4214940A3656DFABEB454E3F,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,飞瓜智投直播管家,competitor,https://zhitou.feigua.cn/h5_home/home,zhitou.feigua.cn,1
CMCR-CIT-A5F17D985EA47BF0A9D56651,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,抖音直播间千川投放运营必备工具!提高付费流量转化ROI,other,https://95360154.b2b.11467.com/m/product/13280031.asp,95360154.b2b.11467.com,1
CMCR-CIT-20E4132BA7B6BD5FE77674BD,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,掌握同行广告策略:轻松追踪他们的宣传动向! - 多面手企业网络推广一站式服务,other,https://80tg.com/news/37667.html,80tg.com,1
CMCR-CIT-E2C7EC45EF8C2C492662E080,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,如何高效制作竞品品牌分析报告?飞瓜易投助您一键生成! - 多面手企业网络推广一站式服务,other,https://80tg.com/news/37066.html,80tg.com,1
CMCR-CIT-C08B1BC79B4079B4C36D2DE8,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,搜狐,media,https://m.sohu.com/a/1054127780_122634602,m.sohu.com,1
CMCR-CIT-61341E69DF6D9D30FDC0CE7E,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7667844108144927845,iesdouyin.com,2
CMCR-CIT-71B95B8E85E9DE539FB125DA,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7672299462228609381,iesdouyin.com,2
CMCR-CIT-4DF1CFA5BFC5DEA6ABB995DC,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7560525249746455808,iesdouyin.com,1
CMCR-CIT-6C255500351AD8098FE595BA,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7672613127658031587,iesdouyin.com,1
CMCR-CIT-8C5307C9240E87B154507A74,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7651891307338407397,iesdouyin.com,1
CMCR-CIT-28643E3CC5B84C4DA74E0DCF,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7647018687031287907,iesdouyin.com,1
CMCR-CIT-C20E5E264C1C2220617B3F62,CMCR-CMP-20260819-C3-Q0087,CMCR-Q0087,飞瓜易投和蝉妈妈创意有什么区别，哪个更适合千川素材和竞品广告监测？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7631415627676208419,iesdouyin.com,1
CMCR-CIT-6B1135D80567CD3EBD360DB3,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,最大化千川ROI:有米有数相比蝉妈妈的独特优势,other,https://resources.youcloud.com/youshu/blog/2502,resources.youcloud.com,2
CMCR-CIT-1AF7A0DE3B022E1394D2F5E7,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,搜狐,media,https://m.sohu.com/a/1056104532_121886306,m.sohu.com,1
CMCR-CIT-3ED71728F389DC7842182DE6,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,原创力文档,other,https://m.book118.com/try_down/546100135050011045.pdf,m.book118.com,1
CMCR-CIT-CE7CF539A175F0C2B1312EE8,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,"千川素材策略分析的血泪笔记:从""看数据""到""看画面""，我花了四十万才学会|持久留香|数据分析|洗衣液|抖音电商|达人_手机新浪网",other,https://news.sina.cn/sx/2026-07-22/detail-iniispne4717301.d.html,news.sina.cn,1
CMCR-CIT-0C336819253A73AA76135AAB,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,搜狐,media,https://m.sohu.com/a/1054127780_122634602,m.sohu.com,1
CMCR-CIT-295BDBA36C3ADCB7F94A4560,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,有米云-创意管家 | 视频素材管理-短视频团队协作-AI策略迭代素材,other,https://creativemanager.youcloud.com/,creativemanager.youcloud.com,3
CMCR-CIT-DC4D90604AE939A3367D0300,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,蝉妈妈·创意 - 千川投放素材_短视频素材创意服务平台,official_direct,https://cy.chanmama.com/,cy.chanmama.com,2
CMCR-CIT-3B428C3BCD45F27CA91D6300,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,蝉妈妈创作工具_一键生成_电商智能写作助手 - 蝉妈妈数据,associated_product,https://tools.chanmama.com/,tools.chanmama.com,1
CMCR-CIT-CA7711F28EFDD1FDCC768B25,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,蝉妈妈·创意 | 官网入口 - 短视频爆量素材创作工具,other,https://cxgn.cn/chan-ma-ma-chuang-yi,cxgn.cn,2
CMCR-CIT-D481A1DCE9586E99235C9236,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7651881851947288454,iesdouyin.com,1
CMCR-CIT-0C15026709EB983AE39AFA73,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,搜狐,media,https://m.sohu.com/a/1012463216_122634602,m.sohu.com,1
CMCR-CIT-06BD2D068B9A53A69B9370DB,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,AI图片生成软件_AI电商商品图片生成软件-蝉妈妈AI,associated_product,https://ai.chanmama.com/product/pictureGenerate,ai.chanmama.com,1
CMCR-CIT-3BDCDEBA6120251AEDA39ECD,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,数据驱动营销增长 - 有米云,other,https://wap.youcloud.com/,wap.youcloud.com,1
CMCR-CIT-41A67C43B2FF40546D1D7849,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,搜狐,media,https://m.sohu.com/a/1045151856_121886306,m.sohu.com,1
CMCR-CIT-77AF840EF7F18CBE9060535F,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7612824627403967754,iesdouyin.com,1
CMCR-CIT-6ADADAE1E6A5FC34B0ED374F,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,千川素材跑量率不到10%怎么办?抖音素材工具+AI策略让跑量率翻3倍的完整方法论,other,https://resources.youcloud.com/youshu/blog/3346,resources.youcloud.com,1
CMCR-CIT-7E8558D6D4F7D6F04A5A24C8,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,抖音素材工具深度横评:从数据颗粒度看有米有数与主流竞品的真实差距,other,https://resources.youcloud.com/youshu/blog/3202,resources.youcloud.com,1
CMCR-CIT-C39F008D96F7AB33194BF471,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7665273504229823930,iesdouyin.com,1
CMCR-CIT-F0B785172CB1041EFDDE9EC2,CMCR-CMP-20260819-C3-Q0088,CMCR-Q0088,有米云和蝉妈妈创意哪个更适合电商广告素材分析？,对比决策问题,蝉妈妈 - 直播电商数据分析与内容运营工具,other,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,deepnavi.cn,1
CMCR-CIT-822F1AF6FFFD967AF4FAFC54,CMCR-CMP-20260819-C3-Q0089,CMCR-Q0089,巨量创意是什么，主要能做素材检测还是素材创作？,业务场景问题,巨量创意,platform_official,https://cc.oceanengine.com/?aadvid=1817042140051657,cc.oceanengine.com,1
CMCR-CIT-81CBB44E41377A21C57BBCEF,CMCR-CMP-20260819-C3-Q0089,CMCR-Q0089,巨量创意是什么，主要能做素材检测还是素材创作？,业务场景问题,巨量创意(字节跳动) - 抖音/巨量引擎官方AI创意平台，支持图文 | AI好参谋 - AI工具导航,other,https://hao.aizhaozi.com/tools/564.html,hao.aizhaozi.com,1
CMCR-CIT-4A74065B57BDE69A89018E12,CMCR-CMP-20260819-C3-Q0089,CMCR-Q0089,巨量创意是什么，主要能做素材检测还是素材创作？,业务场景问题,巨量创意:提供优质生态共建 助力创意高效产出,other,https://download.s21i.co99.net/31391470/0/0/ABUIABA9GAAggfWApwYoyI6Y8wI.pdf?f=%E5%B7%A8%E9%87%8F%E5%88%9B%E6%84%8F%E4%BA%A7%E5%93%81%E6%89%8B%E5%86%8C.pdf&v=1692416651,download.s21i.co99.net,2
CMCR-CIT-9EFF21F5B78E12F79D9C3971,CMCR-CMP-20260819-C3-Q0089,CMCR-Q0089,巨量创意是什么，主要能做素材检测还是素材创作？,业务场景问题,巨量创意安卓版下载安装-巨量创意官方版最新下载-XDA手机站,other,https://m.xda.cn/soft/336299.html,m.xda.cn,1
CMCR-CIT-D3879C638D55B1B3BBE1AF50,CMCR-CMP-20260819-C3-Q0089,CMCR-Q0089,巨量创意是什么，主要能做素材检测还是素材创作？,业务场景问题,巨量创意,platform_official,https://cc.oceanengine.com/sub/inspiration/creative-diagnosis/guide,cc.oceanengine.com,1
CMCR-CIT-61AC6E45B91BDFD6F358411C,CMCR-CMP-20260819-C3-Q0089,CMCR-Q0089,巨量创意是什么，主要能做素材检测还是素材创作？,业务场景问题,巨量创意,other,https://mcn123.com/sites/1309.html,mcn123.com,2
CMCR-CIT-DD12B4EFE4B3EF0874831348,CMCR-CMP-20260819-C3-Q0089,CMCR-Q0089,巨量创意是什么，主要能做素材检测还是素材创作？,业务场景问题,巨量创意,platform_official,https://cc.oceanengine.com/?is_new_connect=0&is_new_user=0,cc.oceanengine.com,1
CMCR-CIT-B72F481C32DEC7587FE73466,CMCR-CMP-20260819-C3-Q0089,CMCR-Q0089,巨量创意是什么，主要能做素材检测还是素材创作？,业务场景问题,巨量创意(字节跳动) - 字节跳动旗下创意素材制作平台 - Heooo AI工具导航,other,https://heooo.com/tools/564.html,heooo.com,1
CMCR-CIT-6F582166FCA95B83C362441A,CMCR-CMP-20260819-C3-Q0089,CMCR-Q0089,巨量创意是什么，主要能做素材检测还是素材创作？,业务场景问题,抖音电商,platform_official,https://school.jinritemai.com/doudian/web/course-series/cJZHjLnhaLyw/cJZHjLnhaLywlJZJUawr9Aqg?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,school.jinritemai.com,1
CMCR-CIT-7385EB59AE8668102DAB18F2,CMCR-CMP-20260819-C3-Q0089,CMCR-Q0089,巨量创意是什么，主要能做素材检测还是素材创作？,业务场景问题,巨量创意官网 - 字节跳动商业营销创意交流服务平台 - CGtimo导航,other,https://dh.cgtimo.com/sites/13785.html,dh.cgtimo.com,1
CMCR-CIT-D51B524EE5A660E43AE44197,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,巨量创意,platform_official,https://cc.oceanengine.com/creative-factory,cc.oceanengine.com,1
CMCR-CIT-EF12B9CD26D0ADFF9FDF6DF7,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,蝉妈妈·创意 - 千川投放素材_短视频素材创意服务平台,official_direct,https://cy.chanmama.com/,cy.chanmama.com,2
CMCR-CIT-84C59508F75AD8D6BD36C7E7,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,网易,media,http://m.163.com/dy/article/KVS6IRQM0556I154.html,m.163.com,2
CMCR-CIT-BE18F72042B968B8A90FC8D1,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7582485230524894501,iesdouyin.com,1
CMCR-CIT-7163D79D44258EAE121A1C20,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,今日头条,other,http://m.toutiao.com/group/7664801420490605075,m.toutiao.com,1
CMCR-CIT-59403439ECC632B51B67E469,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,蝉妈妈AI,associated_product,https://ai.chanmama.com/home,ai.chanmama.com,2
CMCR-CIT-516B9AF935174484DEB1FF3B,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,巨量创意,other,https://mcn123.com/sites/1309.html,mcn123.com,1
CMCR-CIT-18928019E0069AE4823B72DF,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,巨量创意,platform_official,https://cc.oceanengine.com/?source=oceanengine,cc.oceanengine.com,1
CMCR-CIT-E3869D435A58EE8BEA32BDA3,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,CSDN博客,other,https://blog.csdn.net/m0_74150970/article/details/162851108,blog.csdn.net,1
CMCR-CIT-DB757CBEF3B4BA7854C207B5,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7265577183509368123,iesdouyin.com,1
CMCR-CIT-D84B4459BD9AED1CE638C442,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,抖音电商,platform_official,https://school.jinritemai.com/doudian/web/course-series/cJZHjLnhaLyw/cJZHjLnhaLywlJZJUawr9Aqg?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,school.jinritemai.com,1
CMCR-CIT-A6CC996C4877CC2120DB1E0A,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,巨量创意 | 黑马自媒体导航,other,https://hmwww.cn/site/1030.html,hmwww.cn,1
CMCR-CIT-DEB662352524D704D5970DC5,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,蝉妈妈 - 直播电商数据分析与内容运营工具,other,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,deepnavi.cn,1
CMCR-CIT-F8DC0277D9F24F88BCA35FA1,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,蝉妈妈AI电商运营全场景解析:从文案到视频的三大实战案例_中商在线-商业新知,other,https://shangyexinzhi.com/article/32997187.html,shangyexinzhi.com,1
CMCR-CIT-F26071729F5B76DDF8213044,CMCR-CMP-20260819-C3-Q0090,CMCR-Q0090,巨量创意和蝉妈妈创意有什么区别？,对比决策问题,网易,media,http://m.163.com/dy/article/L4K3HFEM0556I154.html,m.163.com,1
CMCR-CIT-95837B76347D3C0DE21B203B,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,"如何查看其他商家的千川素材?一套""审美拆解+AI仿拍""的千川素材策略分析框架，看完直接照做",other,https://resources.youcloud.com/youshu/blog/3140,resources.youcloud.com,1
CMCR-CIT-09909AA50208734A2BC3687A,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,CSDN博客,other,https://blog.csdn.net/m0_74150970/article/details/162851108,blog.csdn.net,1
CMCR-CIT-319E4CF5FF9D1F2C18E719DE,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,"千川素材策略分析的血泪笔记:从""看数据""到""看画面""，我花了四十万才学会|持久留香|数据分析|洗衣液|抖音电商|达人_手机新浪网",other,https://news.sina.cn/sx/2026-07-22/detail-iniispne4717301.d.html,news.sina.cn,1
CMCR-CIT-C41254EDCB58476D770E6020,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,今日头条,other,http://m.toutiao.com/group/7665621369454903842,m.toutiao.com,1
CMCR-CIT-2B80193875671B16E63FA84E,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,搜狐,media,https://m.sohu.com/a/1058092136_121886306,m.sohu.com,1
CMCR-CIT-EAD220AC4CE693DA128215E5,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,‎考古加·创意-千川素材& 抖音广告素材分析工具 App - App Store,other,https://apps.apple.com/cn/app/%E8%80%83%E5%8F%A4%E5%8A%A0-%E5%88%9B%E6%84%8F-%E5%8D%83%E5%B7%9D%E7%B4%A0%E6%9D%90-%E6%8A%96%E9%9F%B3%E5%B9%BF%E5%91%8A%E7%B4%A0%E6%9D%90%E5%88%86%E6%9E%90%E5%B7%A5%E5%85%B7/id6743687007,apps.apple.com,1
CMCR-CIT-5D6FDA1D7AAC62054861DBBD,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,获取千川素材库视频-素材管理-商业开放平台,platform_official,https://open.oceanengine.com/docs/1739309912219663,open.oceanengine.com,1
CMCR-CIT-7B71870877296A30C2B62EDE,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,内容中心 - 短视频素材创作技巧与素材灵感分享,official_direct,https://cy.chanmama.com/contentCenter,cy.chanmama.com,1
CMCR-CIT-74DACD01E025AED4113CF92A,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7649652073935750227,iesdouyin.com,2
CMCR-CIT-34659E4974F0FDB14387360B,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7657116074248293641,iesdouyin.com,1
CMCR-CIT-210C7EBB262776AB1A6276AC,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7598502226444799286,iesdouyin.com,1
CMCR-CIT-565C5924CD15F5941AE19F78,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,蝉妈妈·创意 - 千川投放素材_短视频素材创意服务平台,official_direct,https://cy.chanmama.com/,cy.chanmama.com,1
CMCR-CIT-48BC2100EDDE739D3348CD2C,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,网易,media,https://163.com/dy/article/L2GUIA160556OFA0.html,163.com,1
CMCR-CIT-58BD7F1A633B889C56AB34E9,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7612824627403967754,iesdouyin.com,1
CMCR-CIT-5B78D00A3653BE8B927CF879,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,搜狐,media,https://m.sohu.com/a/1054127780_122634602,m.sohu.com,1
CMCR-CIT-057B7EA786F64340440491F8,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7660031201688764389,iesdouyin.com,1
CMCR-CIT-A7E9CBA3232C247D630E6FA1,CMCR-CMP-20260819-C3-Q0091,CMCR-Q0091,巨量千川素材库和第三方素材洞察工具有什么区别？,对比决策问题,视频爆款拆解_电商AI视频拆解工具-蝉妈妈AI,associated_product,https://ai.chanmama.com/product/videoDismantleHots,ai.chanmama.com,1
CMCR-CIT-1D06D31D6861D29A5F7871FC,CMCR-CMP-20260819-C3-Q0092,CMCR-Q0092,平台原生素材工具和蝉妈妈创意这种第三方工具怎么搭配？,对比决策问题,今日头条,other,http://m.toutiao.com/group/7664801420490605075,m.toutiao.com,1
CMCR-CIT-AF153E76E57705172E27B9C8,CMCR-CMP-20260819-C3-Q0092,CMCR-Q0092,平台原生素材工具和蝉妈妈创意这种第三方工具怎么搭配？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7651881851947288454,iesdouyin.com,2
CMCR-CIT-0932E826A4BBC56B73E5D144,CMCR-CMP-20260819-C3-Q0092,CMCR-Q0092,平台原生素材工具和蝉妈妈创意这种第三方工具怎么搭配？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7673346499589390185,iesdouyin.com,1
CMCR-CIT-0A9EBF3C995CD42444240095,CMCR-CMP-20260819-C3-Q0092,CMCR-Q0092,平台原生素材工具和蝉妈妈创意这种第三方工具怎么搭配？,对比决策问题,搜狐,media,https://m.sohu.com/a/1028841343_122634602,m.sohu.com,1
