citation_id,batch_id,sample_id,question_id,source_title,raw_url,normalized_url,final_url,source_group,captured_at,canonical_url,domain,platform_group,authority_class,source_owner,is_bytedance,is_douyin_video,douyin_video_id,question_type_primary,question_type_raw,content_format,content_structure,content_topic,methodology_attribute,owned_account,owned_registry_id,owned_confidence
CIT-R2-Q0036-D1-R3-15,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0036-D1-R3,Q0036,抖音竞品数据查看与分析实操指南:找到对标账号的流量密码,https://jzl.com/news/douyin-data-26,https://jzl.com/news/douyin-data-26,https://jzl.com/news/douyin-data-26,other,2026-08-03T07:57:00.200Z,https://jzl.com/news/douyin-data-26,jzl.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,场景决策型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0036-D1-R3-16,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0036-D1-R3,Q0036,如何在抖音建立品牌 - 生活百科,https://bk.jiuquan.cc/html-110022,https://bk.jiuquan.cc/html-110022,https://bk.jiuquan.cc/html-110022,other,2026-08-03T07:57:00.200Z,https://bk.jiuquan.cc/html-110022,jiuquan.cc,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,场景决策型,图文/网页,教程/操作指南,综合运营/其他,是,,,
CIT-R2-Q0036-D1-R3-17,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0036-D1-R3,Q0036,2026抖音数据工具怎么选?免费、付费还是自建，一篇讲清避坑指南_服务软件_什么值得买,https://post.m.smzdm.com/p/anv4v8lv,https://post.m.smzdm.com/p/anv4v8lv,https://post.m.smzdm.com/p/anv4v8lv,other,2026-08-03T07:57:00.200Z,https://post.m.smzdm.com/p/anv4v8lv,smzdm.com,新闻/门户/自媒体,媒体或自媒体平台,媒体平台,否,否,,工具推荐问题,场景决策型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0036-D1-R3-18,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0036-D1-R3,Q0036,抖店实时数据该用官方后台、第三方工具还是API?各自有哪些致命陷阱? - CSDN文库,https://wenku.csdn.net/answer/bwk3ekhwzqy6,https://wenku.csdn.net/answer/bwk3ekhwzqy6,https://wenku.csdn.net/answer/bwk3ekhwzqy6,other,2026-08-03T07:57:00.200Z,https://wenku.csdn.net/answer/bwk3ekhwzqy6,csdn.net,社区/博客/问答,UGC/专业社区,外部平台,否,否,,工具推荐问题,场景决策型,图文/网页,推荐/对比/清单,店铺/商品/商城,否,,,
CIT-R2-Q0036-D1-R3-20,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0036-D1-R3,Q0036,短视频账号数据看板全对比:手动整理、官方后台、第三方工具,https://jzl.com/news/dspdata-2,https://jzl.com/news/dspdata-2,https://jzl.com/news/dspdata-2,other,2026-08-03T07:57:00.200Z,https://jzl.com/news/dspdata-2,jzl.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,场景决策型,图文/网页,推荐/对比/清单,短视频内容,否,,,
CIT-R2-Q0036-D1-R3-21,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0036-D1-R3,Q0036,抖音选品的平台怎么样 | 青虎,https://iqinghu.com/qa/detail/53601,https://iqinghu.com/qa/detail/53601,https://iqinghu.com/qa/detail/53601,other,2026-08-03T07:57:00.200Z,https://iqinghu.com/qa/detail/53601,iqinghu.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,场景决策型,图文/网页,教程/操作指南,店铺/商品/商城,是,,,
CIT-R2-Q0037-D1-R3-01,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,飞瓜数据-助力电商销量、营销声量双丰收-feigua.cn,https://feigua.cn/,https://feigua.cn/,https://feigua.cn/,feigua_official,2026-08-03T07:57:06.201Z,https://feigua.cn/,feigua.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,竞品分析型,图文/网页,说明/其他,数据工具/分析,否,,,
CIT-R2-Q0037-D1-R3-02,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,电商运营怎么查抖音直播带货达人数据与爆款选品?5个技巧用蝉妈妈数据分析平台实操指南_实时_品牌,https://m.sohu.com/a/1037959074_122634602,https://m.sohu.com/a/1037959074_122634602,https://m.sohu.com/a/1037959074_122634602,other,2026-08-03T07:57:06.201Z,https://m.sohu.com/a/1037959074_122634602,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,竞品分析型,图文/网页,教程/操作指南,直播运营,是,蝉妈妈,sohu-chanmama,high
CIT-R2-Q0037-D1-R3-03,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,如何高效获取抖音竞品商品数据？#抖音竞品#抖音竞品商品数据 #竞品分析,https://www.douyin.com/video/7644507508875615723,https://www.douyin.com/video/7644507508875615723,https://www.douyin.com/video/7644507508875615723,other,2026-08-03T07:57:06.201Z,https://www.douyin.com/video/7644507508875615723,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7644507508875615723,工具推荐问题,竞品分析型,视频,教程/操作指南,店铺/商品/商城,是,,,
CIT-R2-Q0037-D1-R3-04,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,直播运营怎么实时监控竞品GMV？#监控竞品GMV #实时监控竞品 #竞品分析,https://www.douyin.com/video/7650401985732784262,https://www.douyin.com/video/7650401985732784262,https://www.douyin.com/video/7650401985732784262,other,2026-08-03T07:57:06.201Z,https://www.douyin.com/video/7650401985732784262,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7650401985732784262,工具推荐问题,竞品分析型,视频,教程/操作指南,直播运营,是,,,
CIT-R2-Q0037-D1-R3-05,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,抖音数据查看平台有哪些?12大主流工具深度解析，选对平台事半功倍 | COONAV电商运营导航,https://coonav.com/36782.html,https://coonav.com/36782.html,https://coonav.com/36782.html,other,2026-08-03T07:57:06.201Z,https://coonav.com/36782.html,coonav.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0037-D1-R3-06,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,投放素材怎么抄才有效?蝉妈妈飞瓜实操拆解对比,https://c.m.163.com/news/a/L2GUIA160556OFA0.html,https://c.m.163.com/news/a/L2GUIA160556OFA0.html,https://c.m.163.com/news/a/L2GUIA160556OFA0.html,other,2026-08-03T07:57:06.201Z,https://c.m.163.com/news/a/L2GUIA160556OFA0.html,163.com,新闻/门户/自媒体,媒体或自媒体平台,网易,否,否,,工具推荐问题,竞品分析型,图文/网页,教程/操作指南,广告投放,是,,,
CIT-R2-Q0037-D1-R3-07,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,直播运营如何实时监控竞品直播间 GMV?三步实操法实现分钟级数据洞察_妈妈_分析_流量,https://m.sohu.com/a/1034806812_122634602,https://m.sohu.com/a/1034806812_122634602,https://m.sohu.com/a/1034806812_122634602,other,2026-08-03T07:57:06.201Z,https://m.sohu.com/a/1034806812_122634602,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,竞品分析型,图文/网页,教程/操作指南,直播运营,是,蝉妈妈,sohu-chanmama,high
CIT-R2-Q0037-D1-R3-08,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,抖音第三方数据分析平台推荐及适用场景解析,https://www.douyin.com/video/7581698015603395877,https://www.douyin.com/video/7581698015603395877,https://www.douyin.com/video/7581698015603395877,other,2026-08-03T07:57:06.201Z,https://www.douyin.com/video/7581698015603395877,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7581698015603395877,工具推荐问题,竞品分析型,视频,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0037-D1-R3-09,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,抖查查 - 抖音电商直播数据分析运营工具,https://deepnavi.cn/ai-ecommerce/dou-cha-cha,https://deepnavi.cn/ai-ecommerce/dou-cha-cha,https://deepnavi.cn/ai-ecommerce/dou-cha-cha,other,2026-08-03T07:57:06.201Z,https://deepnavi.cn/ai-ecommerce/dou-cha-cha,deepnavi.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0037-D1-R3-10,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,第三方电商数据公司对比: 炼丹炉数据 vs 蝉妈妈 vs 阿明工具,https://huo1818.com/news/detail/1617,https://huo1818.com/news/detail/1617,https://huo1818.com/news/detail/1617,other,2026-08-03T07:57:06.201Z,https://huo1818.com/news/detail/1617,huo1818.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0037-D1-R3-11,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,2026抖音数据工具怎么选?免费、付费还是自建，一篇讲清避坑指南_服务软件_什么值得买,https://post.m.smzdm.com/p/anv4v8lv,https://post.m.smzdm.com/p/anv4v8lv,https://post.m.smzdm.com/p/anv4v8lv,other,2026-08-03T07:57:06.201Z,https://post.m.smzdm.com/p/anv4v8lv,smzdm.com,新闻/门户/自媒体,媒体或自媒体平台,媒体平台,否,否,,工具推荐问题,竞品分析型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0037-D1-R3-12,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,抖音数据查询工具:免费与付费版本对比测评_账号_分析_完全免费,https://m.sohu.com/a/973860471_122554258,https://m.sohu.com/a/973860471_122554258,https://m.sohu.com/a/973860471_122554258,other,2026-08-03T07:57:06.201Z,https://m.sohu.com/a/973860471_122554258,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0037-D1-R3-13,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,抖音直播数据查询平台推荐_抖音直播数据分析推荐蝉妈妈_运营_核心_选品,https://m.sohu.com/a/985505402_122634602,https://m.sohu.com/a/985505402_122634602,https://m.sohu.com/a/985505402_122634602,other,2026-08-03T07:57:06.201Z,https://m.sohu.com/a/985505402_122634602,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,直播运营,否,蝉妈妈,sohu-chanmama,high
CIT-R2-Q0037-D1-R3-14,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,抖音数据分析工具和平台推荐:免费和付费哪个好?,https://jzl.com/news/douyin-data-4,https://jzl.com/news/douyin-data-4,https://jzl.com/news/douyin-data-4,other,2026-08-03T07:57:06.201Z,https://jzl.com/news/douyin-data-4,jzl.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0037-D1-R3-15,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,抖音电商官方数据产品「罗盘·策略」引领生意增长,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,other,2026-08-03T07:57:06.201Z,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,竞品分析型,图文/网页,案例/复盘,数据工具/分析,否,,,
CIT-R2-Q0037-D1-R3-16,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,运营怎么查抖音直播行业均值？#直播行业均值 #直播行业 #蝉妈妈查直播,https://www.douyin.com/video/7659299411244652998,https://www.douyin.com/video/7659299411244652998,https://www.douyin.com/video/7659299411244652998,other,2026-08-03T07:57:06.201Z,https://www.douyin.com/video/7659299411244652998,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7659299411244652998,工具推荐问题,竞品分析型,视频,教程/操作指南,直播运营,是,,,
CIT-R2-Q0037-D1-R3-17,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,电商运营如何用蝉妈妈复盘抖音直播？#直播复盘 #蝉妈妈直播 #直播复盘总结,https://www.douyin.com/video/7654851837543151865,https://www.douyin.com/video/7654851837543151865,https://www.douyin.com/video/7654851837543151865,other,2026-08-03T07:57:06.201Z,https://www.douyin.com/video/7654851837543151865,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7654851837543151865,工具推荐问题,竞品分析型,视频,教程/操作指南,直播运营,是,,,
CIT-R2-Q0037-D1-R3-18,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,蝉妈妈-直播短视频电商数据分析-小米应用商店,https://app.mi.com/details?id=com.chandashi.chanmama,https://app.mi.com/details?id=com.chandashi.chanmama,https://app.mi.com/details?id=com.chandashi.chanmama,other,2026-08-03T07:57:06.201Z,https://app.mi.com/details?id=com.chandashi.chanmama,mi.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,竞品分析型,图文/网页,说明/其他,直播运营,否,,,
CIT-R2-Q0037-D1-R3-19,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R3,Q0037,电商罗盘官网 - 「罗盘」是抖音电商推出的官方数据产品矩阵，基于抖音电商全域数据(内容场+货架场)为商家及达人提供全面数策服务，旗下「罗盘·经营」为单店视角，让店铺经营可诊断可优化，「罗盘·策略」为多店多号的品牌视角，让生意增长有洞察有方向。「罗盘·达人」，为达人及机构视角，看清带货全链路数据(人群分析、内容创意、选品策略 - 多多参谋,https://duoduocm.com/sites/20106.html,https://duoduocm.com/sites/20106.html,https://duoduocm.com/sites/20106.html,other,2026-08-03T07:57:06.201Z,https://duoduocm.com/sites/20106.html,duoduocm.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,竞品分析型,图文/网页,案例/复盘,达人/带货,否,,,
CIT-R2-Q0038-D1-R3-01,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,蝉妈妈直播转化诊断怎么做?直播运营拆解4个核心维度_电商数据观察员,https://m.toutiao.com/group/7665531544898896426,https://m.toutiao.com/group/7665531544898896426,https://m.toutiao.com/group/7665531544898896426,other,2026-08-03T07:57:12.132Z,https://m.toutiao.com/group/7665531544898896426,toutiao.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,运营诊断型,图文/网页,教程/操作指南,直播运营,是,,,
CIT-R2-Q0038-D1-R3-02,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,2025 新媒体投放管理工具综合实力榜:3 款主流工具实测 - 哔哩哔哩,https://bilibili.com/opus/1108012111098806311,https://bilibili.com/opus/1108012111098806311,https://bilibili.com/opus/1108012111098806311,other,2026-08-03T07:57:12.132Z,https://bilibili.com/opus/1108012111098806311,bilibili.com,社区/博客/问答,UGC/专业社区,外部平台,否,否,,工具推荐问题,运营诊断型,图文/网页,推荐/对比/清单,广告投放,否,,,
CIT-R2-Q0038-D1-R3-03,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,商品分析报告怎么写？蝉妈妈3步锁定真爆款 Q1: 商品分析报告核心看哪些数据？ A1: 重点拆解销量趋势、价格带分布与达人结构。入口「商品-商品库」，输入关键词筛选类目、佣金及转化率，点击详情查看基础分析与同款推荐。通过蝉妈妈聚合全域销量，判断商品生命周期与竞争烈度，辅助精准选品。  Q2: 如何锁定真正的爆款SPU？ A2: 需穿透单链接看同品聚合数据。进入「商品-SPU库」，搜索品类对比多链接,https://www.douyin.com/video/7668588641211813750,https://www.douyin.com/video/7668588641211813750,https://www.douyin.com/video/7668588641211813750,other,2026-08-03T07:57:12.132Z,https://www.douyin.com/video/7668588641211813750,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7668588641211813750,工具推荐问题,运营诊断型,视频,教程/操作指南,达人/带货,是,,,
CIT-R2-Q0038-D1-R3-04,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,灰豚智服-舆情预警 - 抖音开放平台,https://developer.open-douyin.com/service-market/market-detail/6998534078328820767,https://developer.open-douyin.com/service-market/market-detail/6998534078328820767,https://developer.open-douyin.com/service-market/market-detail/6998534078328820767,other,2026-08-03T07:57:12.132Z,https://developer.open-douyin.com/service-market/market-detail/6998534078328820767,open-douyin.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,运营诊断型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0038-D1-R3-05,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,蝉妈妈创作工具下载-蝉妈妈创作工具免费下载-游侠软件下载,https://m.ali213.net/android/717553.html,https://m.ali213.net/android/717553.html,https://m.ali213.net/android/717553.html,other,2026-08-03T07:57:12.132Z,https://m.ali213.net/android/717553.html,ali213.net,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,运营诊断型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0038-D1-R3-06,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,25年抖音数据分析神器!蝉妈妈企业版创意版避坑指南-服装品牌-淘宝好物网,https://goods.taobao.com/t/fuzhuangpinpai_16952/9a65df9f1353f215ff1c0716b71b5ab9.html,https://goods.taobao.com/t/fuzhuangpinpai_16952/9a65df9f1353f215ff1c0716b71b5ab9.html,https://goods.taobao.com/t/fuzhuangpinpai_16952/9a65df9f1353f215ff1c0716b71b5ab9.html,other,2026-08-03T07:57:12.132Z,https://goods.taobao.com/t/fuzhuangpinpai_16952/9a65df9f1353f215ff1c0716b71b5ab9.html,taobao.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,运营诊断型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0038-D1-R3-07,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,如何监控抖音流量变化?5大实时追踪方法-自媒体-PHP中文网,https://php.cn/faq/2351385.html,https://php.cn/faq/2351385.html,https://php.cn/faq/2351385.html,other,2026-08-03T07:57:12.132Z,https://php.cn/faq/2351385.html,php.cn,社区/博客/问答,UGC/专业社区,外部平台,否,否,,工具推荐问题,运营诊断型,图文/网页,教程/操作指南,综合运营/其他,是,,,
CIT-R2-Q0038-D1-R3-08,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,作品播放数据差 怎么办？ #知识分享 #新人如何做抖音 #自媒体 #短视频创业 #干货分享,https://www.douyin.com/video/7657493873485594617,https://www.douyin.com/video/7657493873485594617,https://www.douyin.com/video/7657493873485594617,other,2026-08-03T07:57:12.132Z,https://www.douyin.com/video/7657493873485594617,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7657493873485594617,工具推荐问题,运营诊断型,视频,教程/操作指南,短视频内容,是,,,
CIT-R2-Q0038-D1-R3-09,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,#生活服务热点中心 #职场干货 #直播技巧与话术,https://www.douyin.com/video/7630040540734869486,https://www.douyin.com/video/7630040540734869486,https://www.douyin.com/video/7630040540734869486,other,2026-08-03T07:57:12.132Z,https://www.douyin.com/video/7630040540734869486,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7630040540734869486,工具推荐问题,运营诊断型,视频,说明/其他,直播运营,否,,,
CIT-R2-Q0038-D1-R3-10,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,抖音发文助手提供作品检测功能避免限流问题,https://www.douyin.com/video/7556254074267798844,https://www.douyin.com/video/7556254074267798844,https://www.douyin.com/video/7556254074267798844,other,2026-08-03T07:57:12.132Z,https://www.douyin.com/video/7556254074267798844,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7556254074267798844,工具推荐问题,运营诊断型,视频,说明/其他,综合运营/其他,否,,,
CIT-R2-Q0038-D1-R3-11,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,账号无违规却完全不推流 四步实操自查，恢复自然流量#分享你的标签自查技巧 #创作者中心 #创作灵感#短视频运营干货#普通人自媒体#抖加小助手,https://www.douyin.com/video/7667353468675838562,https://www.douyin.com/video/7667353468675838562,https://www.douyin.com/video/7667353468675838562,other,2026-08-03T07:57:12.132Z,https://www.douyin.com/video/7667353468675838562,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7667353468675838562,工具推荐问题,运营诊断型,视频,说明/其他,短视频内容,否,,,
CIT-R2-Q0038-D1-R3-12,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,很多新人都不知道这个自带检测，暗违规根本不弹窗提醒，作品直接隐藏限流，播放起不来。建议大家以后发视频之前都先检测一遍，少走半年弯路！#抖音隐形限流 #新人做短视频避坑 #创作助手检测 #抖音发文技巧 #短视频干货,https://www.douyin.com/video/7658524440502928356,https://www.douyin.com/video/7658524440502928356,https://www.douyin.com/video/7658524440502928356,other,2026-08-03T07:57:12.132Z,https://www.douyin.com/video/7658524440502928356,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7658524440502928356,工具推荐问题,运营诊断型,视频,说明/其他,短视频内容,否,,,
CIT-R2-Q0038-D1-R3-13,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,一文通俗读懂巨量引擎全部产品_王智远,https://m.toutiao.com/group/7356495212459393587,https://m.toutiao.com/group/7356495212459393587,https://m.toutiao.com/group/7356495212459393587,other,2026-08-03T07:57:12.132Z,https://m.toutiao.com/group/7356495212459393587,toutiao.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,运营诊断型,图文/网页,说明/其他,综合运营/其他,否,,,
CIT-R2-Q0038-D1-R3-14,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,抖音创作者中心数据分析功能介绍 - 抖音,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E5%88%9B%E4%BD%9C%E8%80%85%E4%B8%AD%E5%BF%83%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90%E5%8A%9F%E8%83%BD%E4%BB%8B%E7%BB%8D,https://douyin.com/search/抖音创作者中心数据分析功能介绍,https://douyin.com/search/抖音创作者中心数据分析功能介绍,other,2026-08-03T07:57:12.132Z,https://douyin.com/search/抖音创作者中心数据分析功能介绍,douyin.com,抖音其他页面,平台官方页面,字节跳动/头条系,是,否,,工具推荐问题,运营诊断型,图文/网页,说明/其他,数据工具/分析,否,,,
CIT-R2-Q0038-D1-R3-15,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,抖音指数 - 抖音官方出品的免费数据工具,https://cxgn.cn/14470.html,https://cxgn.cn/14470.html,https://cxgn.cn/14470.html,other,2026-08-03T07:57:12.132Z,https://cxgn.cn/14470.html,cxgn.cn,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,运营诊断型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0038-D1-R3-16,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,巨量算数三分数指标解析抖音赛道竞争格局,https://www.douyin.com/video/7594808243436735750,https://www.douyin.com/video/7594808243436735750,https://www.douyin.com/video/7594808243436735750,other,2026-08-03T07:57:12.132Z,https://www.douyin.com/video/7594808243436735750,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7594808243436735750,工具推荐问题,运营诊断型,视频,方法论/策略,综合运营/其他,是,,,
CIT-R2-Q0038-D1-R3-17,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,官网介绍 - 巨量千川官网介绍 - 巨量千川帮助中心,https://qianchuan.jinritemai.com/docs/help/12781/235711,https://qianchuan.jinritemai.com/docs/help/12781/235711,https://qianchuan.jinritemai.com/docs/help/12781/235711,other,2026-08-03T07:57:12.132Z,https://qianchuan.jinritemai.com/docs/help/12781/235711,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,运营诊断型,图文/网页,说明/其他,广告投放,否,,,
CIT-R2-Q0038-D1-R3-18,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,巨量算数粉丝画像怎么看_抖音账号粉丝人群属性深度分析-oppo之家,https://m.oppozhijia.com/wz/947675.html,https://m.oppozhijia.com/wz/947675.html,https://m.oppozhijia.com/wz/947675.html,other,2026-08-03T07:57:12.132Z,https://m.oppozhijia.com/wz/947675.html,oppozhijia.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,运营诊断型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0038-D1-R3-19,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,抖音数据监控方案全对比:手动盯、官方工具、第三方平台,https://jzl.com/news/douyin-data-49,https://jzl.com/news/douyin-data-49,https://jzl.com/news/douyin-data-49,other,2026-08-03T07:57:12.132Z,https://jzl.com/news/douyin-data-49,jzl.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,运营诊断型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0038-D1-R3-20,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,怎么排查抖音爆款商品虚假销量数据_分析_价格_妈妈,https://m.sohu.com/a/1045358383_122634602,https://m.sohu.com/a/1045358383_122634602,https://m.sohu.com/a/1045358383_122634602,other,2026-08-03T07:57:12.132Z,https://m.sohu.com/a/1045358383_122634602,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,运营诊断型,图文/网页,教程/操作指南,店铺/商品/商城,是,蝉妈妈,sohu-chanmama,high
CIT-R2-Q0038-D1-R3-21,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,抖音第三方查看数据软件怎么选?从官方到定制化工具全攻略,https://jzl.com/news/166,https://jzl.com/news/166,https://jzl.com/news/166,other,2026-08-03T07:57:12.132Z,https://jzl.com/news/166,jzl.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,运营诊断型,图文/网页,教程/操作指南,数据工具/分析,是,,,
