url,raw_url,domain,title,type,authority,owner,bytedance,douyin_video,video_id,format,structure,topic,methodology,citations,answers,questions,owned_account
https://school.jinritemai.com/doudian/wap/article/aHqFkgHJmWcC?fromPage=search_result&query=%E7%BD%97%E7%9B%98%C2%B7%E7%BB%8F%E8%90%A5%E3%80%8C%E7%AB%9E%E4%BA%89%E5%88%86%E6%9E%90%E3%80%8D%E5%A4%A7%E5%8D%87%E7%BA%A7%EF%BC%8C%E5%8A%A9%E6%82%A8%E6%9B%B4%E5%A5%BD%E5%AD%A6%E4%B9%A0%E7%AB%9E%E5%AF%B9%EF%BC%81&rank=0&resultType=%E5%8A%9F%E8%83%BD&searchInfo=8953568735360016993%3A0%3A0%3A147058568%3A20241121170123EE7AD5F0522EA3A2FD6F,https://school.jinritemai.com/doudian/wap/article/aHqFkgHJmWcC?fromPage=search_result&query=%E7%BD%97%E7%9B%98%C2%B7%E7%BB%8F%E8%90%A5%E3%80%8C%E7%AB%9E%E4%BA%89%E5%88%86%E6%9E%90%E3%80%8D%E5%A4%A7%E5%8D%87%E7%BA%A7%EF%BC%8C%E5%8A%A9%E6%82%A8%E6%9B%B4%E5%A5%BD%E5%AD%A6%E4%B9%A0%E7%AB%9E%E5%AF%B9%EF%BC%81&rank=0&resultType=%E5%8A%9F%E8%83%BD&searchInfo=8953568735360016993%3A0%3A0%3A147058568%3A20241121170123EE7AD5F0522EA3A2FD6F,jinritemai.com,罗盘·经营「竞争分析」大升级，助您更好学习竞对!,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/wap/article/aHrSK6GhgJaf,https://school.jinritemai.com/doudian/wap/article/aHrSK6GhgJaf,jinritemai.com,抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/wap/article/aHsaFa4hiQ5J?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/article/aHsaFa4hiQ5J?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,百应「数据参谋」升级 嵌入罗盘数据能力,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/wap/article/aJCLf69Svb6g?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/article/aJCLf69Svb6g?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,「订单导出」——FAQ高频问题解决指南,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,综合运营/其他,True,1,1,1,
https://school.jinritemai.com/doudian/wap/article/aJCPAz6HCj8K?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/article/aJCPAz6HCj8K?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,三率指标高频问题解答,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,方法论/策略,综合运营/其他,True,1,1,1,
https://school.jinritemai.com/doudian/wap/article/aJVVUcN3je9k?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/article/aJVVUcN3je9k?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/wap/article/aJYhPcBhnV8S?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/article/aJYhPcBhnV8S?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/wap/article/aJa6ZvXzCpcy?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/article/aJa6ZvXzCpcy?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,24小时直播+实时互动吸引用户停留，多渠道精准投流引爆低价单品【中小商家案例】,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,案例/复盘,直播运营,False,1,1,1,
https://school.jinritemai.com/doudian/wap/article/aJa9ppK4ogbd,https://school.jinritemai.com/doudian/wap/article/aJa9ppK4ogbd,jinritemai.com,抖音电商服务商实战案例:北吉星大促以数据掌舵，全链路突围流量与业绩增长,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,案例/复盘,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/wap/article/aJb1E9GYh8F8?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/article/aJb1E9GYh8F8?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商服务商实战案例:盘古天地大促策略破局，“全链路策略+数据驱动”双引擎驱动商家增长,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,案例/复盘,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/wap/article/aJdJQ9jtc1WD?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/article/aJdJQ9jtc1WD?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/wap/articlev0/103956,https://school.jinritemai.com/doudian/wap/articlev0/103956,jinritemai.com,抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/wap/course-series/cHSLjJ4EXZ57/cHSLjJ4EXZ57lHSLwWrdnmCx?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cHSLjJ4EXZ57/cHSLjJ4EXZ57lHSLwWrdnmCx?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/wap/course-series/cHWoyeJGgD33/cHWoyeJGgD33lHWoycCuBqgY,https://school.jinritemai.com/doudian/wap/course-series/cHWoyeJGgD33/cHWoyeJGgD33lHWoycCuBqgY,jinritemai.com,新手经营必知,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHXYPqY8y9ZQ?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHXYPqY8y9ZQ?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商官方数据产品「罗盘·策略」引领生意增长,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,案例/复盘,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHZdqBe2bFcg?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHZdqBe2bFcg?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商官方数据产品「罗盘·策略」引领生意增长,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,案例/复盘,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHs7qa3rs7qE?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHs7qa3rs7qE?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商官方数据产品「罗盘·策略」引领生意增长,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,案例/复盘,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHsBbDReqqp6?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHsBbDReqqp6?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商官方数据产品「罗盘·策略」引领生意增长,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,案例/复盘,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/wap/course-series/cJ6jnxQ9dv4j/cJ6jnxQ9dv4jlJ6mgWY1ZLFM?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cJ6jnxQ9dv4j/cJ6jnxQ9dv4jlJ6mgWY1ZLFM?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,【优质作者电商成长计划】电商基础知识系列课程,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/wap/course-series/cJXFULDqSc3Z/cJXFULDqSc3ZlJZJCSQAgsdc?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cJXFULDqSc3Z/cJXFULDqSc3ZlJZJCSQAgsdc?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,服饰秋冬经营策略手册-千川中小商家25年秋冬上新,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,广告投放,True,1,1,1,
https://school.jinritemai.com/doudian/wap/ecomcase/detail?currentTab=1&should_full_screen=1,https://school.jinritemai.com/doudian/wap/ecomcase/detail?currentTab=1&should_full_screen=1,jinritemai.com,抖音电商案例库-抖音电商官方学习平台,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/wap/knowledge/kJVAgejBgKJ2,https://school.jinritemai.com/doudian/wap/knowledge/kJVAgejBgKJ2,jinritemai.com,抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/wap/knowledge/kJVAiFDoCNTj,https://school.jinritemai.com/doudian/wap/knowledge/kJVAiFDoCNTj,jinritemai.com,为什么有效订单数与实际订单数不一致-抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/wap/video-article/vHj6ryThkcnc?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/video-article/vHj6ryThkcnc?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/web/article/103956,https://school.jinritemai.com/doudian/web/article/103956,jinritemai.com,商家体验分规范,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/web/article/106943,https://school.jinritemai.com/doudian/web/article/106943,jinritemai.com,商家体验分规范,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/web/article/110230,https://school.jinritemai.com/doudian/web/article/110230,jinritemai.com,巨量千川准入& 管控规则指引,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,广告投放,False,1,1,1,
https://school.jinritemai.com/doudian/web/article/112284,https://school.jinritemai.com/doudian/web/article/112284,jinritemai.com,资金流水明细/资金账单使用手册,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,综合运营/其他,True,1,1,1,
https://school.jinritemai.com/doudian/web/article/aHSMTiukjMnW,https://school.jinritemai.com/doudian/web/article/aHSMTiukjMnW,jinritemai.com,【罗盘·经营】直播间诊断优化升级升级!,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,方法论/策略,直播运营,True,1,1,1,
https://school.jinritemai.com/doudian/web/article/aHTkZEjsiyYS,https://school.jinritemai.com/doudian/web/article/aHTkZEjsiyYS,jinritemai.com,巨量百应平台机构服务商协议,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/web/article/aHaPridCg7hW,https://school.jinritemai.com/doudian/web/article/aHaPridCg7hW,jinritemai.com,快速get不同运营场景下的数据分析方法!,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,方法论/策略,数据工具/分析,True,1,1,1,
https://school.jinritemai.com/doudian/web/article/aHzTcug1obs7?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/web/article/aHzTcug1obs7?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,创作者【不当获取/使用信息】实施细则,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/web/article/aJMpSJ7wvGDx?scene_source=xiangguantuijian&strategy_source=XiangGuanTuiJian_1650788433,https://school.jinritemai.com/doudian/web/article/aJMpSJ7wvGDx?scene_source=xiangguantuijian&strategy_source=XiangGuanTuiJian_1650788433,jinritemai.com,商家体验分重点问题解答,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/web/article/aJXEw1eSPWm8,https://school.jinritemai.com/doudian/web/article/aJXEw1eSPWm8,jinritemai.com,最全盘点|中小商家抖店AI提效工具合集(持续更新),字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,推荐/对比/清单,店铺/商品/商城,False,1,1,1,
https://school.jinritemai.com/doudian/web/article/aJckRi5d5VC2?jsls_shop=252355334,https://school.jinritemai.com/doudian/web/article/aJckRi5d5VC2?jsls_shop=252355334,jinritemai.com,抖店双周新功能速递 09期(2025.12.31),字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,店铺/商品/商城,False,1,1,1,
https://school.jinritemai.com/doudian/web/article/aJf8xEESYxmB?jsls_shop=175791803,https://school.jinritemai.com/doudian/web/article/aJf8xEESYxmB?jsls_shop=175791803,jinritemai.com,物流诊断商家使用指南,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,综合运营/其他,True,1,1,1,
https://school.jinritemai.com/doudian/web/article/ahghh2bv3krc,https://school.jinritemai.com/doudian/web/article/ahghh2bv3krc,jinritemai.com,用户运营——【用户分析】操作指南,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,数据工具/分析,True,1,1,1,
https://school.jinritemai.com/doudian/web/articlev0/aJRxZby6uvyJ?jsls_shop=175791803,https://school.jinritemai.com/doudian/web/articlev0/aJRxZby6uvyJ?jsls_shop=175791803,jinritemai.com,关于防范异常授权盗号盗取资金风险的重要提醒,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/web/articlev0/aJi9sVSLavD3?biz_from=new_rules,https://school.jinritemai.com/doudian/web/articlev0/aJi9sVSLavD3?biz_from=new_rules,jinritemai.com,关于修订《【商家—不当获取/使用信息】细则》的公示通知,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/web/articlev0/aJk9gQjHptPA,https://school.jinritemai.com/doudian/web/articlev0/aJk9gQjHptPA,jinritemai.com,关于修订《精选联盟推广费/服务费结算规则》的意见征集通知,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/web/articlev0/aJmbq5rfEwMD,https://school.jinritemai.com/doudian/web/articlev0/aJmbq5rfEwMD,jinritemai.com,关于修订《抖音电商运营类服务商管理规范》的意见征集通知,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/web/course-series/cHSgy77AkFoU/cHSgy77AkFoUlHShSre7G5qW?fromPage=search_result&query=%E5%BA%97%E9%93%BA%E5%85%A5%E9%A9%BB&rank=0&resultType=%E8%AF%BE%E7%A8%8B&searchInfo=,https://school.jinritemai.com/doudian/web/course-series/cHSgy77AkFoU/cHSgy77AkFoUlHShSre7G5qW?fromPage=search_result&query=%E5%BA%97%E9%93%BA%E5%85%A5%E9%A9%BB&rank=0&resultType=%E8%AF%BE%E7%A8%8B&searchInfo=,jinritemai.com,抖店后台一站式操作指南(含电脑/移动端),字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,店铺/商品/商城,True,1,1,1,
https://school.jinritemai.com/doudian/web/course-series/cHWoyeJGgD33/cHWoyeJGgD33lHWoycCuBqgY,https://school.jinritemai.com/doudian/web/course-series/cHWoyeJGgD33/cHWoyeJGgD33lHWoycCuBqgY,jinritemai.com,新手经营必知,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHZdqBe2bAkC?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHZdqBe2bAkC?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商官方数据产品「罗盘·策略」引领生意增长,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,案例/复盘,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHZdqBe2bFcg?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHZdqBe2bFcg?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商官方数据产品「罗盘·策略」引领生意增长,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,案例/复盘,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHZdqBe2bLVA?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHZdqBe2bLVA?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商官方数据产品「罗盘·策略」引领生意增长,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,案例/复盘,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHZdqBe2bb6c,https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHZdqBe2bb6c,jinritemai.com,抖音电商官方数据产品「罗盘·策略」引领生意增长,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,案例/复盘,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHkBiJdKZ8kY?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHkBiJdKZ8kY?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商官方数据产品「罗盘·策略」引领生意增长,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,案例/复盘,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHkC6n8LQg4e?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHkC6n8LQg4e?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商官方数据产品「罗盘·策略」引领生意增长,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,案例/复盘,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/web/course-series/cJXFULDqSc3Z/cJXFULDqSc3ZlJZJCSQAgsdc?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/web/course-series/cJXFULDqSc3Z/cJXFULDqSc3ZlJZJCSQAgsdc?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,服饰秋冬经营策略手册-千川中小商家25年秋冬上新,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,广告投放,True,1,1,1,
https://school.jinritemai.com/doudian/web/course-series/cJfauywFitqK/cJfauywFitqKlJgfsPKVBwww?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/web/course-series/cJfauywFitqK/cJfauywFitqKlJgfsPKVBwww?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,经营提效有妙招!抖店AI助手功能全解析!,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,店铺/商品/商城,False,1,1,1,
https://school.jinritemai.com/doudian/web/ecomcase,https://school.jinritemai.com/doudian/web/ecomcase,jinritemai.com,抖音电商案例库-抖音电商官方学习平台,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/web/ecomcase/detail,https://school.jinritemai.com/doudian/web/ecomcase/detail,jinritemai.com,抖音电商案例库-抖音电商官方学习平台,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/web/funcs/12176?jsls_shop=175791803&tabKey=funcs,https://school.jinritemai.com/doudian/web/funcs/12176?jsls_shop=175791803&tabKey=funcs,jinritemai.com,抖音电商学习中心-功能中心，达人，分析数据，直播分析,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,直播运营,False,1,1,1,
https://school.jinritemai.com/doudian/web/knowledge/kHZ3GfRSUmAC,https://school.jinritemai.com/doudian/web/knowledge/kHZ3GfRSUmAC,jinritemai.com,“成交金额”包括哪些?-抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/web/knowledge/kHe6b41CEAdi,https://school.jinritemai.com/doudian/web/knowledge/kHe6b41CEAdi,jinritemai.com,部分数据不展示，是因为什么?-抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/web/knowledge/kHm5PXD2Pewv,https://school.jinritemai.com/doudian/web/knowledge/kHm5PXD2Pewv,jinritemai.com,资金账单功能介绍-抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/web/knowledge/kHoVk7kgFyDY,https://school.jinritemai.com/doudian/web/knowledge/kHoVk7kgFyDY,jinritemai.com,在哪里导出常见的订单数据报表?-抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/web/knowledge/kHpP9sCBKwu9,https://school.jinritemai.com/doudian/web/knowledge/kHpP9sCBKwu9,jinritemai.com,满足什么条件后才可以使用“竞争对比功能”?-抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,推荐/对比/清单,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/web/knowledge/kHtS2gTUNvrt,https://school.jinritemai.com/doudian/web/knowledge/kHtS2gTUNvrt,jinritemai.com,推广明细和千川订单不一致怎么办?-抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,广告投放,True,1,1,1,
https://school.jinritemai.com/doudian/web/knowledge/kHvpi1ZUbf2b,https://school.jinritemai.com/doudian/web/knowledge/kHvpi1ZUbf2b,jinritemai.com,商品曝光数据是怎么算的?-抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,店铺/商品/商城,True,1,1,1,
https://school.jinritemai.com/doudian/web/knowledge/kHyHyUPik2ZL,https://school.jinritemai.com/doudian/web/knowledge/kHyHyUPik2ZL,jinritemai.com,如何导出自定义订单信息报表-抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,综合运营/其他,True,1,1,1,
https://school.jinritemai.com/doudian/web/knowledge/kJ1SUGEE143d,https://school.jinritemai.com/doudian/web/knowledge/kJ1SUGEE143d,jinritemai.com,如何查找优秀的店铺/商品学习同行吗?-抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,店铺/商品/商城,True,1,1,1,
https://school.jinritemai.com/doudian/web/knowledge/kJ1bFVhqd5E2,https://school.jinritemai.com/doudian/web/knowledge/kJ1bFVhqd5E2,jinritemai.com,结算账单和资金账单为什么对不上?-抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://school.jinritemai.com/doudian/web/knowledge/kJ9EMstayiKZ,https://school.jinritemai.com/doudian/web/knowledge/kJ9EMstayiKZ,jinritemai.com,为什么交易-全店成交分析中的合作成交金额和精选联盟的成交金额相差很大?-抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,数据工具/分析,False,1,1,1,
https://school.jinritemai.com/doudian/web/knowledge/kJ9EUjrqQ9NF,https://school.jinritemai.com/doudian/web/knowledge/kJ9EUjrqQ9NF,jinritemai.com,“成交订单量”是按什么时间统计?-抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
